"Plot Title: 1282996 "
"#","Time, GMT-05:00","K-Type, °C","Started","Host Connected","Stopped","End Of File"
1,08/25/15 11:09:42.199 AM,27.33,Logged,,,
2,08/25/15 11:09:43.199 AM,27.33,,,,
3,08/25/15 11:09:44.199 AM,27.33,,,,
4,08/25/15 11:09:45.199 AM,27.33,,,,
5,08/25/15 11:09:46.199 AM,27.33,,,,
6,08/25/15 11:09:47.199 AM,27.33,,,,
7,08/25/15 11:09:48.199 AM,27.33,,,,
8,08/25/15 11:09:49.199 AM,27.33,,,,
9,08/25/15 11:09:50.199 AM,27.33,,,,
10,08/25/15 11:09:51.199 AM,27.33,,,,
11,08/25/15 11:09:52.199 AM,27.33,,,,
12,08/25/15 11:09:53.199 AM,27.33,,,,
13,08/25/15 11:09:54.199 AM,27.33,,,,
14,08/25/15 11:09:55.199 AM,27.33,,,,
15,08/25/15 11:09:56.199 AM,27.33,,,,
16,08/25/15 11:09:57.199 AM,27.33,,,,
17,08/25/15 11:09:58.199 AM,27.33,,,,
18,08/25/15 11:09:59.199 AM,27.33,,,,
19,08/25/15 11:10:00.199 AM,27.33,,,,
20,08/25/15 11:10:01.199 AM,27.33,,,,
21,08/25/15 11:10:02.199 AM,27.33,,,,
22,08/25/15 11:10:03.199 AM,27.33,,,,
23,08/25/15 11:10:04.199 AM,27.33,,,,
24,08/25/15 11:10:05.199 AM,27.67,,,,
25,08/25/15 11:10:06.199 AM,27.33,,,,
26,08/25/15 11:10:07.199 AM,27.33,,,,
27,08/25/15 11:10:08.199 AM,27.33,,,,
28,08/25/15 11:10:09.199 AM,27.33,,,,
29,08/25/15 11:10:10.199 AM,27.33,,,,
30,08/25/15 11:10:11.199 AM,27.33,,,,
31,08/25/15 11:10:12.199 AM,27.33,,,,
32,08/25/15 11:10:13.199 AM,27.33,,,,
33,08/25/15 11:10:14.199 AM,27.33,,,,
34,08/25/15 11:10:15.199 AM,27.33,,,,
35,08/25/15 11:10:16.199 AM,27.33,,,,
36,08/25/15 11:10:17.199 AM,27.33,,,,
37,08/25/15 11:10:18.199 AM,27.33,,,,
38,08/25/15 11:10:19.199 AM,27.67,,,,
39,08/25/15 11:10:20.199 AM,27.67,,,,
40,08/25/15 11:10:21.199 AM,27.33,,,,
41,08/25/15 11:10:22.199 AM,27.33,,,,
42,08/25/15 11:10:23.199 AM,27.67,,,,
43,08/25/15 11:10:24.199 AM,27.33,,,,
44,08/25/15 11:10:25.199 AM,27.33,,,,
45,08/25/15 11:10:26.199 AM,27.33,,,,
46,08/25/15 11:10:27.199 AM,27.33,,,,
47,08/25/15 11:10:28.199 AM,27.67,,,,
48,08/25/15 11:10:29.199 AM,27.67,,,,
49,08/25/15 11:10:30.199 AM,27.33,,,,
50,08/25/15 11:10:31.199 AM,27.67,,,,
51,08/25/15 11:10:32.199 AM,27.33,,,,
52,08/25/15 11:10:33.199 AM,27.67,,,,
53,08/25/15 11:10:34.199 AM,27.33,,,,
54,08/25/15 11:10:35.199 AM,27.67,,,,
55,08/25/15 11:10:36.199 AM,27.33,,,,
56,08/25/15 11:10:37.199 AM,27.67,,,,
57,08/25/15 11:10:38.199 AM,27.33,,,,
58,08/25/15 11:10:39.199 AM,27.67,,,,
59,08/25/15 11:10:40.199 AM,27.67,,,,
60,08/25/15 11:10:41.199 AM,27.33,,,,
61,08/25/15 11:10:42.199 AM,27.33,,,,
62,08/25/15 11:10:43.199 AM,27.67,,,,
63,08/25/15 11:10:44.199 AM,27.67,,,,
64,08/25/15 11:10:45.199 AM,27.67,,,,
65,08/25/15 11:10:46.199 AM,27.33,,,,
66,08/25/15 11:10:47.199 AM,27.67,,,,
67,08/25/15 11:10:48.199 AM,27.67,,,,
68,08/25/15 11:10:49.199 AM,27.67,,,,
69,08/25/15 11:10:50.199 AM,27.67,,,,
70,08/25/15 11:10:51.199 AM,27.67,,,,
71,08/25/15 11:10:52.199 AM,27.67,,,,
72,08/25/15 11:10:53.199 AM,27.67,,,,
73,08/25/15 11:10:54.199 AM,27.67,,,,
74,08/25/15 11:10:55.199 AM,27.67,,,,
75,08/25/15 11:10:56.199 AM,27.67,,,,
76,08/25/15 11:10:57.199 AM,27.67,,,,
77,08/25/15 11:10:58.199 AM,27.67,,,,
78,08/25/15 11:10:59.199 AM,27.67,,,,
79,08/25/15 11:11:00.199 AM,27.67,,,,
80,08/25/15 11:11:01.199 AM,27.67,,,,
81,08/25/15 11:11:02.199 AM,27.67,,,,
82,08/25/15 11:11:03.199 AM,27.67,,,,
83,08/25/15 11:11:04.199 AM,27.67,,,,
84,08/25/15 11:11:05.199 AM,27.67,,,,
85,08/25/15 11:11:06.199 AM,27.67,,,,
86,08/25/15 11:11:07.199 AM,27.67,,,,
87,08/25/15 11:11:08.199 AM,27.67,,,,
88,08/25/15 11:11:09.199 AM,27.67,,,,
89,08/25/15 11:11:10.199 AM,27.67,,,,
90,08/25/15 11:11:11.199 AM,27.67,,,,
91,08/25/15 11:11:12.199 AM,27.67,,,,
92,08/25/15 11:11:13.199 AM,27.67,,,,
93,08/25/15 11:11:14.199 AM,27.67,,,,
94,08/25/15 11:11:15.199 AM,27.67,,,,
95,08/25/15 11:11:16.199 AM,27.67,,,,
96,08/25/15 11:11:17.199 AM,27.67,,,,
97,08/25/15 11:11:18.199 AM,27.67,,,,
