"Plot Title: 1253389 "
"#","Time, GMT-05:00","K-Type, °C","Started","Host Connected","Stopped","End Of File"
1,08/25/15 11:10:01.496 AM,27.67,Logged,,,
2,08/25/15 11:10:02.496 AM,27.67,,,,
3,08/25/15 11:10:03.496 AM,27.33,,,,
4,08/25/15 11:10:04.496 AM,27.67,,,,
5,08/25/15 11:10:05.496 AM,27.33,,,,
6,08/25/15 11:10:06.496 AM,27.33,,,,
7,08/25/15 11:10:07.496 AM,27.33,,,,
8,08/25/15 11:10:08.496 AM,27.33,,,,
9,08/25/15 11:10:09.496 AM,27.33,,,,
10,08/25/15 11:10:10.496 AM,27.33,,,,
11,08/25/15 11:10:11.496 AM,27.33,,,,
12,08/25/15 11:10:12.496 AM,27.33,,,,
13,08/25/15 11:10:13.496 AM,27.33,,,,
14,08/25/15 11:10:14.496 AM,27.33,,,,
15,08/25/15 11:10:15.496 AM,27.33,,,,
16,08/25/15 11:10:16.496 AM,27.33,,,,
17,08/25/15 11:10:17.496 AM,27.33,,,,
18,08/25/15 11:10:18.496 AM,27.33,,,,
19,08/25/15 11:10:19.496 AM,27.33,,,,
20,08/25/15 11:10:20.496 AM,27.33,,,,
21,08/25/15 11:10:21.496 AM,27.67,,,,
22,08/25/15 11:10:22.496 AM,27.33,,,,
23,08/25/15 11:10:23.496 AM,27.33,,,,
24,08/25/15 11:10:24.496 AM,27.33,,,,
25,08/25/15 11:10:25.496 AM,27.67,,,,
26,08/25/15 11:10:26.496 AM,27.33,,,,
27,08/25/15 11:10:27.496 AM,27.33,,,,
28,08/25/15 11:10:28.496 AM,27.33,,,,
29,08/25/15 11:10:29.496 AM,27.33,,,,
30,08/25/15 11:10:30.496 AM,27.33,,,,
31,08/25/15 11:10:31.496 AM,27.33,,,,
32,08/25/15 11:10:32.496 AM,27.33,,,,
33,08/25/15 11:10:33.496 AM,27.33,,,,
34,08/25/15 11:10:34.496 AM,27.33,,,,
35,08/25/15 11:10:35.496 AM,27.33,,,,
36,08/25/15 11:10:36.496 AM,27.33,,,,
37,08/25/15 11:10:37.496 AM,27.33,,,,
38,08/25/15 11:10:38.496 AM,27.33,,,,
39,08/25/15 11:10:39.496 AM,27.33,,,,
40,08/25/15 11:10:40.496 AM,27.33,,,,
41,08/25/15 11:10:41.496 AM,27.33,,,,
42,08/25/15 11:10:42.496 AM,27.33,,,,
43,08/25/15 11:10:43.496 AM,27.33,,,,
44,08/25/15 11:10:44.496 AM,27.67,,,,
45,08/25/15 11:10:45.496 AM,27.33,,,,
46,08/25/15 11:10:46.496 AM,27.33,,,,
47,08/25/15 11:10:47.496 AM,27.33,,,,
48,08/25/15 11:10:48.496 AM,27.33,,,,
49,08/25/15 11:10:49.496 AM,27.33,,,,
50,08/25/15 11:10:50.496 AM,27.67,,,,
51,08/25/15 11:10:51.496 AM,27.33,,,,
52,08/25/15 11:10:52.496 AM,27.33,,,,
53,08/25/15 11:10:53.496 AM,27.67,,,,
54,08/25/15 11:10:54.496 AM,27.67,,,,
55,08/25/15 11:10:55.496 AM,27.67,,,,
56,08/25/15 11:10:56.496 AM,27.67,,,,
57,08/25/15 11:10:57.496 AM,27.67,,,,
58,08/25/15 11:10:58.496 AM,27.33,,,,
59,08/25/15 11:10:59.496 AM,27.67,,,,
60,08/25/15 11:11:00.496 AM,27.33,,,,
61,08/25/15 11:11:01.496 AM,27.33,,,,
62,08/25/15 11:11:02.496 AM,27.67,,,,
63,08/25/15 11:11:03.496 AM,27.67,,,,
