"Plot Title: 1283025 "
"#","Time, GMT-06:00","K-Type, °C","Started","Host Connected","Stopped","End Of File"
1,05/27/14 09:18:10.994 AM,19.93,Logged,,,
2,05/27/14 09:18:11.994 AM,19.93,,,,
3,05/27/14 09:18:12.994 AM,19.93,,,,
4,05/27/14 09:18:13.994 AM,19.93,,,,
5,05/27/14 09:18:14.994 AM,19.93,,,,
6,05/27/14 09:18:15.994 AM,19.93,,,,
7,05/27/14 09:18:16.994 AM,19.93,,,,
8,05/27/14 09:18:17.994 AM,19.93,,,,
9,05/27/14 09:18:18.994 AM,19.93,,,,
10,05/27/14 09:18:19.994 AM,19.93,,,,
11,05/27/14 09:18:20.994 AM,19.93,,,,
12,05/27/14 09:18:21.994 AM,19.93,,,,
13,05/27/14 09:18:22.994 AM,19.93,,,,
14,05/27/14 09:18:23.994 AM,19.93,,,,
15,05/27/14 09:18:24.994 AM,19.60,,,,
16,05/27/14 09:18:25.994 AM,19.93,,,,
17,05/27/14 09:18:26.994 AM,19.93,,,,
18,05/27/14 09:18:27.994 AM,19.93,,,,
19,05/27/14 09:18:28.994 AM,19.93,,,,
20,05/27/14 09:18:29.994 AM,19.93,,,,
21,05/27/14 09:18:30.994 AM,19.93,,,,
22,05/27/14 09:18:31.994 AM,19.93,,,,
23,05/27/14 09:18:32.994 AM,19.93,,,,
24,05/27/14 09:18:33.994 AM,19.93,,,,
25,05/27/14 09:18:34.994 AM,19.93,,,,
26,05/27/14 09:18:35.994 AM,19.93,,,,
27,05/27/14 09:18:36.994 AM,19.93,,,,
28,05/27/14 09:18:37.994 AM,19.93,,,,
29,05/27/14 09:18:38.994 AM,19.93,,,,
30,05/27/14 09:18:39.994 AM,19.93,,,,
31,05/27/14 09:18:40.994 AM,19.93,,,,
32,05/27/14 09:18:41.994 AM,19.93,,,,
33,05/27/14 09:18:42.994 AM,19.93,,,,
34,05/27/14 09:18:43.994 AM,19.93,,,,
35,05/27/14 09:18:44.994 AM,19.93,,,,
36,05/27/14 09:18:45.994 AM,19.93,,,,
37,05/27/14 09:18:46.994 AM,19.93,,,,
38,05/27/14 09:18:47.994 AM,19.93,,,,
39,05/27/14 09:18:48.994 AM,19.93,,,,
40,05/27/14 09:18:49.994 AM,19.93,,,,
41,05/27/14 09:18:50.994 AM,19.93,,,,
42,05/27/14 09:18:51.994 AM,19.93,,,,
43,05/27/14 09:18:52.994 AM,19.93,,,,
44,05/27/14 09:18:53.994 AM,19.93,,,,
45,05/27/14 09:18:54.994 AM,19.93,,,,
46,05/27/14 09:18:55.994 AM,19.93,,,,
47,05/27/14 09:18:56.994 AM,19.93,,,,
48,05/27/14 09:18:57.994 AM,19.93,,,,
49,05/27/14 09:18:58.994 AM,19.93,,,,
50,05/27/14 09:18:59.994 AM,19.93,,,,
51,05/27/14 09:19:00.994 AM,19.93,,,,
52,05/27/14 09:19:01.994 AM,19.93,,,,
53,05/27/14 09:19:02.994 AM,19.93,,,,
54,05/27/14 09:19:03.994 AM,19.93,,,,
55,05/27/14 09:19:04.994 AM,19.93,,,,
56,05/27/14 09:19:05.994 AM,19.93,,,,
57,05/27/14 09:19:06.994 AM,19.93,,,,
58,05/27/14 09:19:07.994 AM,19.93,,,,
59,05/27/14 09:19:08.994 AM,19.93,,,,
60,05/27/14 09:19:09.994 AM,19.93,,,,
61,05/27/14 09:19:10.994 AM,19.93,,,,
62,05/27/14 09:19:11.994 AM,19.93,,,,
63,05/27/14 09:19:12.994 AM,19.93,,,,
64,05/27/14 09:19:13.994 AM,19.93,,,,
65,05/27/14 09:19:14.994 AM,19.93,,,,
66,05/27/14 09:19:15.994 AM,19.93,,,,
67,05/27/14 09:19:16.994 AM,19.93,,,,
68,05/27/14 09:19:17.994 AM,19.93,,,,
69,05/27/14 09:19:18.994 AM,19.93,,,,
70,05/27/14 09:19:19.994 AM,19.93,,,,
71,05/27/14 09:19:20.994 AM,19.93,,,,
72,05/27/14 09:19:21.994 AM,19.93,,,,
73,05/27/14 09:19:22.994 AM,19.93,,,,
74,05/27/14 09:19:23.994 AM,19.93,,,,
75,05/27/14 09:19:24.994 AM,19.93,,,,
76,05/27/14 09:19:25.994 AM,19.93,,,,
77,05/27/14 09:19:26.994 AM,19.93,,,,
78,05/27/14 09:19:27.994 AM,19.93,,,,
79,05/27/14 09:19:28.994 AM,20.27,,,,
80,05/27/14 09:19:29.994 AM,19.93,,,,
81,05/27/14 09:19:30.994 AM,19.93,,,,
82,05/27/14 09:19:31.994 AM,19.93,,,,
83,05/27/14 09:19:32.994 AM,19.93,,,,
84,05/27/14 09:19:33.994 AM,19.93,,,,
85,05/27/14 09:19:34.994 AM,19.93,,,,
86,05/27/14 09:19:35.994 AM,19.93,,,,
87,05/27/14 09:19:36.994 AM,19.93,,,,
88,05/27/14 09:19:37.994 AM,19.93,,,,
89,05/27/14 09:19:38.994 AM,19.93,,,,
90,05/27/14 09:19:39.994 AM,20.27,,,,
91,05/27/14 09:19:40.994 AM,19.93,,,,
92,05/27/14 09:19:41.994 AM,19.93,,,,
93,05/27/14 09:19:42.994 AM,19.93,,,,
94,05/27/14 09:19:43.994 AM,20.27,,,,
95,05/27/14 09:19:44.994 AM,19.93,,,,
96,05/27/14 09:19:45.994 AM,19.93,,,,
97,05/27/14 09:19:46.994 AM,19.93,,,,
98,05/27/14 09:19:47.994 AM,20.27,,,,
99,05/27/14 09:19:48.994 AM,19.93,,,,
100,05/27/14 09:19:49.994 AM,20.27,,,,
101,05/27/14 09:19:50.994 AM,19.93,,,,
102,05/27/14 09:19:51.994 AM,19.93,,,,
103,05/27/14 09:19:52.994 AM,20.27,,,,
104,05/27/14 09:19:53.994 AM,19.93,,,,
105,05/27/14 09:19:54.994 AM,19.93,,,,
106,05/27/14 09:19:55.994 AM,19.93,,,,
107,05/27/14 09:19:56.994 AM,19.93,,,,
108,05/27/14 09:19:57.994 AM,20.27,,,,
109,05/27/14 09:19:58.994 AM,20.27,,,,
110,05/27/14 09:19:59.994 AM,20.27,,,,
111,05/27/14 09:20:00.994 AM,20.27,,,,
112,05/27/14 09:20:01.994 AM,20.27,,,,
113,05/27/14 09:20:02.994 AM,19.93,,,,
114,05/27/14 09:20:03.994 AM,19.93,,,,
115,05/27/14 09:20:04.994 AM,20.27,,,,
116,05/27/14 09:20:05.994 AM,20.27,,,,
117,05/27/14 09:20:06.994 AM,19.93,,,,
118,05/27/14 09:20:07.994 AM,20.27,,,,
119,05/27/14 09:20:08.994 AM,20.27,,,,
120,05/27/14 09:20:09.994 AM,19.93,,,,
121,05/27/14 09:20:10.994 AM,20.27,,,,
122,05/27/14 09:20:11.994 AM,20.27,,,,
123,05/27/14 09:20:12.994 AM,20.27,,,,
124,05/27/14 09:20:13.994 AM,20.27,,,,
125,05/27/14 09:20:14.994 AM,20.27,,,,
126,05/27/14 09:20:15.994 AM,20.27,,,,
127,05/27/14 09:20:16.994 AM,19.93,,,,
128,05/27/14 09:20:17.994 AM,20.27,,,,
129,05/27/14 09:20:18.994 AM,19.93,,,,
130,05/27/14 09:20:19.994 AM,19.93,,,,
131,05/27/14 09:20:20.994 AM,19.93,,,,
132,05/27/14 09:20:21.994 AM,20.27,,,,
133,05/27/14 09:20:22.994 AM,19.93,,,,
134,05/27/14 09:20:23.994 AM,20.27,,,,
