"Plot Title: Experiment "
"#","Time, GMT-05:00","K-Type, °C","Started","Host Connected","Stopped","End Of File"
1,09/14/15 12:00:33.909 PM,22.29,Logged,,,
2,09/14/15 12:00:34.909 PM,21.96,,,,
3,09/14/15 12:00:35.909 PM,21.96,,,,
4,09/14/15 12:00:36.909 PM,21.96,,,,
5,09/14/15 12:00:37.909 PM,21.96,,,,
6,09/14/15 12:00:38.909 PM,21.96,,,,
7,09/14/15 12:00:39.909 PM,21.96,,,,
8,09/14/15 12:00:40.909 PM,21.96,,,,
9,09/14/15 12:00:41.909 PM,21.96,,,,
10,09/14/15 12:00:42.909 PM,21.96,,,,
11,09/14/15 12:00:43.909 PM,21.96,,,,
12,09/14/15 12:00:44.909 PM,21.96,,,,
13,09/14/15 12:00:45.909 PM,21.96,,,,
14,09/14/15 12:00:46.909 PM,21.96,,,,
15,09/14/15 12:00:47.909 PM,21.96,,,,
16,09/14/15 12:00:48.909 PM,21.96,,,,
17,09/14/15 12:00:49.909 PM,21.96,,,,
18,09/14/15 12:00:50.909 PM,21.96,,,,
19,09/14/15 12:00:51.909 PM,21.96,,,,
20,09/14/15 12:00:52.909 PM,21.96,,,,
21,09/14/15 12:00:53.909 PM,21.96,,,,
22,09/14/15 12:00:54.909 PM,21.96,,,,
23,09/14/15 12:00:55.909 PM,21.96,,,,
24,09/14/15 12:00:56.909 PM,21.96,,,,
25,09/14/15 12:00:57.909 PM,21.96,,,,
26,09/14/15 12:00:58.909 PM,21.96,,,,
27,09/14/15 12:00:59.909 PM,21.96,,,,
28,09/14/15 12:01:00.909 PM,21.96,,,,
29,09/14/15 12:01:01.909 PM,21.96,,,,
30,09/14/15 12:01:02.909 PM,21.96,,,,
31,09/14/15 12:01:03.909 PM,21.96,,,,
32,09/14/15 12:01:04.909 PM,21.96,,,,
33,09/14/15 12:01:05.909 PM,21.96,,,,
34,09/14/15 12:01:06.909 PM,21.96,,,,
35,09/14/15 12:01:07.909 PM,21.96,,,,
36,09/14/15 12:01:08.909 PM,21.96,,,,
37,09/14/15 12:01:09.909 PM,21.96,,,,
38,09/14/15 12:01:10.909 PM,21.96,,,,
39,09/14/15 12:01:11.909 PM,21.96,,,,
40,09/14/15 12:01:12.909 PM,21.96,,,,
41,09/14/15 12:01:13.909 PM,21.96,,,,
42,09/14/15 12:01:14.909 PM,21.96,,,,
43,09/14/15 12:01:15.909 PM,21.96,,,,
44,09/14/15 12:01:16.909 PM,21.96,,,,
45,09/14/15 12:01:17.909 PM,21.96,,,,
46,09/14/15 12:01:18.909 PM,21.96,,,,
47,09/14/15 12:01:19.909 PM,21.96,,,,
48,09/14/15 12:01:20.909 PM,21.96,,,,
49,09/14/15 12:01:21.909 PM,21.96,,,,
50,09/14/15 12:01:22.909 PM,21.96,,,,
51,09/14/15 12:01:23.909 PM,21.96,,,,
52,09/14/15 12:01:24.909 PM,21.96,,,,
53,09/14/15 12:01:25.909 PM,21.96,,,,
54,09/14/15 12:01:26.909 PM,21.96,,,,
55,09/14/15 12:01:27.909 PM,21.96,,,,
56,09/14/15 12:01:28.909 PM,21.96,,,,
57,09/14/15 12:01:29.909 PM,21.96,,,,
58,09/14/15 12:01:30.909 PM,21.96,,,,
59,09/14/15 12:01:31.909 PM,21.96,,,,
60,09/14/15 12:01:32.909 PM,21.96,,,,
61,09/14/15 12:01:33.909 PM,21.96,,,,
62,09/14/15 12:01:34.909 PM,21.96,,,,
63,09/14/15 12:01:35.909 PM,21.96,,,,
64,09/14/15 12:01:36.909 PM,21.96,,,,
65,09/14/15 12:01:37.909 PM,21.96,,,,
66,09/14/15 12:01:38.909 PM,21.96,,,,
67,09/14/15 12:01:39.909 PM,21.96,,,,
68,09/14/15 12:01:40.909 PM,21.96,,,,
69,09/14/15 12:01:41.909 PM,21.96,,,,
70,09/14/15 12:01:42.909 PM,21.96,,,,
71,09/14/15 12:01:43.909 PM,21.96,,,,
72,09/14/15 12:01:44.909 PM,21.96,,,,
73,09/14/15 12:01:45.909 PM,21.96,,,,
74,09/14/15 12:01:46.909 PM,21.96,,,,
75,09/14/15 12:01:47.909 PM,21.96,,,,
76,09/14/15 12:01:48.909 PM,21.96,,,,
77,09/14/15 12:01:49.909 PM,21.96,,,,
78,09/14/15 12:01:50.909 PM,21.96,,,,
79,09/14/15 12:01:51.909 PM,21.96,,,,
80,09/14/15 12:01:52.909 PM,21.96,,,,
81,09/14/15 12:01:53.909 PM,21.96,,,,
82,09/14/15 12:01:54.909 PM,21.96,,,,
83,09/14/15 12:01:55.909 PM,21.96,,,,
84,09/14/15 12:01:56.909 PM,21.96,,,,
85,09/14/15 12:01:57.909 PM,21.96,,,,
86,09/14/15 12:01:58.909 PM,21.96,,,,
87,09/14/15 12:01:59.909 PM,21.96,,,,
88,09/14/15 12:02:00.909 PM,21.96,,,,
89,09/14/15 12:02:01.909 PM,21.96,,,,
90,09/14/15 12:02:02.909 PM,21.96,,,,
91,09/14/15 12:02:03.909 PM,21.96,,,,
92,09/14/15 12:02:04.909 PM,21.96,,,,
93,09/14/15 12:02:05.909 PM,21.96,,,,
94,09/14/15 12:02:06.909 PM,21.96,,,,
95,09/14/15 12:02:07.909 PM,21.96,,,,
96,09/14/15 12:02:08.909 PM,21.96,,,,
97,09/14/15 12:02:09.909 PM,21.96,,,,
98,09/14/15 12:02:10.909 PM,21.96,,,,
99,09/14/15 12:02:11.909 PM,21.96,,,,
100,09/14/15 12:02:12.909 PM,21.96,,,,
101,09/14/15 12:02:13.909 PM,21.96,,,,
102,09/14/15 12:02:14.909 PM,21.96,,,,
103,09/14/15 12:02:15.909 PM,21.96,,,,
104,09/14/15 12:02:16.909 PM,21.96,,,,
105,09/14/15 12:02:17.909 PM,21.96,,,,
106,09/14/15 12:02:18.909 PM,21.96,,,,
107,09/14/15 12:02:19.909 PM,21.96,,,,
108,09/14/15 12:02:20.909 PM,21.96,,,,
109,09/14/15 12:02:21.909 PM,21.96,,,,
110,09/14/15 12:02:22.909 PM,21.96,,,,
111,09/14/15 12:02:23.909 PM,21.96,,,,
112,09/14/15 12:02:24.909 PM,21.96,,,,
113,09/14/15 12:02:25.909 PM,21.96,,,,
114,09/14/15 12:02:26.909 PM,21.96,,,,
115,09/14/15 12:02:27.909 PM,21.96,,,,
116,09/14/15 12:02:28.909 PM,21.96,,,,
117,09/14/15 12:02:29.909 PM,21.96,,,,
118,09/14/15 12:02:30.909 PM,21.96,,,,
119,09/14/15 12:02:31.909 PM,21.96,,,,
120,09/14/15 12:02:32.909 PM,21.96,,,,
121,09/14/15 12:02:33.909 PM,21.96,,,,
122,09/14/15 12:02:34.909 PM,21.96,,,,
123,09/14/15 12:02:35.909 PM,21.96,,,,
124,09/14/15 12:02:36.909 PM,21.96,,,,
125,09/14/15 12:02:37.909 PM,21.96,,,,
126,09/14/15 12:02:38.909 PM,21.96,,,,
127,09/14/15 12:02:39.909 PM,21.96,,,,
128,09/14/15 12:02:40.909 PM,21.96,,,,
129,09/14/15 12:02:41.909 PM,21.96,,,,
130,09/14/15 12:02:42.909 PM,21.96,,,,
131,09/14/15 12:02:43.909 PM,21.96,,,,
132,09/14/15 12:02:44.909 PM,21.96,,,,
133,09/14/15 12:02:45.909 PM,21.96,,,,
134,09/14/15 12:02:46.909 PM,21.96,,,,
135,09/14/15 12:02:47.909 PM,21.96,,,,
136,09/14/15 12:02:48.909 PM,21.96,,,,
137,09/14/15 12:02:49.909 PM,21.96,,,,
138,09/14/15 12:02:50.909 PM,21.96,,,,
139,09/14/15 12:02:51.909 PM,21.96,,,,
140,09/14/15 12:02:52.909 PM,21.96,,,,
141,09/14/15 12:02:53.909 PM,21.96,,,,
142,09/14/15 12:02:54.909 PM,21.96,,,,
143,09/14/15 12:02:55.909 PM,21.96,,,,
144,09/14/15 12:02:56.909 PM,21.96,,,,
145,09/14/15 12:02:57.909 PM,21.96,,,,
146,09/14/15 12:02:58.909 PM,21.96,,,,
147,09/14/15 12:02:59.909 PM,21.96,,,,
148,09/14/15 12:03:00.909 PM,21.96,,,,
149,09/14/15 12:03:01.909 PM,21.96,,,,
150,09/14/15 12:03:02.909 PM,21.96,,,,
151,09/14/15 12:03:03.909 PM,21.96,,,,
152,09/14/15 12:03:04.909 PM,21.96,,,,
153,09/14/15 12:03:05.909 PM,21.96,,,,
154,09/14/15 12:03:06.909 PM,21.96,,,,
155,09/14/15 12:03:07.909 PM,21.96,,,,
156,09/14/15 12:03:08.909 PM,21.96,,,,
157,09/14/15 12:03:09.909 PM,21.96,,,,
158,09/14/15 12:03:10.909 PM,21.96,,,,
159,09/14/15 12:03:11.909 PM,21.96,,,,
160,09/14/15 12:03:12.909 PM,21.96,,,,
161,09/14/15 12:03:13.909 PM,21.96,,,,
162,09/14/15 12:03:14.909 PM,21.96,,,,
163,09/14/15 12:03:15.909 PM,21.96,,,,
164,09/14/15 12:03:16.909 PM,21.96,,,,
165,09/14/15 12:03:17.909 PM,21.96,,,,
166,09/14/15 12:03:18.909 PM,21.96,,,,
167,09/14/15 12:03:19.909 PM,21.96,,,,
168,09/14/15 12:03:20.909 PM,21.96,,,,
169,09/14/15 12:03:21.909 PM,21.96,,,,
170,09/14/15 12:03:22.909 PM,21.96,,,,
