"Plot Title: Experiment "
"#","Time, GMT-05:00","K-Type, °C","Started","Host Connected","Stopped","End Of File"
1,09/25/15 11:50:44.313 AM,24.65,Logged,,,
2,09/25/15 11:50:45.313 AM,23.98,,,,
3,09/25/15 11:50:46.313 AM,24.31,,,,
4,09/25/15 11:50:47.313 AM,24.31,,,,
5,09/25/15 11:50:48.313 AM,23.98,,,,
6,09/25/15 11:50:49.313 AM,24.31,,,,
7,09/25/15 11:50:50.313 AM,24.31,,,,
8,09/25/15 11:50:51.313 AM,23.98,,,,
9,09/25/15 11:50:52.313 AM,24.31,,,,
10,09/25/15 11:50:53.313 AM,23.98,,,,
11,09/25/15 11:50:54.313 AM,24.31,,,,
12,09/25/15 11:50:55.313 AM,24.31,,,,
13,09/25/15 11:50:56.313 AM,23.98,,,,
14,09/25/15 11:50:57.313 AM,24.31,,,,
15,09/25/15 11:50:58.313 AM,24.31,,,,
16,09/25/15 11:50:59.313 AM,23.98,,,,
17,09/25/15 11:51:00.313 AM,24.31,,,,
18,09/25/15 11:51:01.313 AM,24.31,,,,
19,09/25/15 11:51:02.313 AM,24.31,,,,
20,09/25/15 11:51:03.313 AM,24.31,,,,
21,09/25/15 11:51:04.313 AM,23.98,,,,
22,09/25/15 11:51:05.313 AM,24.31,,,,
23,09/25/15 11:51:06.313 AM,24.31,,,,
24,09/25/15 11:51:07.313 AM,23.98,,,,
25,09/25/15 11:51:08.313 AM,24.31,,,,
26,09/25/15 11:51:09.313 AM,24.31,,,,
27,09/25/15 11:51:10.313 AM,24.31,,,,
28,09/25/15 11:51:11.313 AM,23.98,,,,
29,09/25/15 11:51:12.313 AM,24.31,,,,
30,09/25/15 11:51:13.313 AM,24.31,,,,
31,09/25/15 11:51:14.313 AM,23.98,,,,
32,09/25/15 11:51:15.313 AM,24.31,,,,
33,09/25/15 11:51:16.313 AM,24.31,,,,
34,09/25/15 11:51:17.313 AM,24.31,,,,
35,09/25/15 11:51:18.313 AM,23.98,,,,
36,09/25/15 11:51:19.313 AM,24.31,,,,
37,09/25/15 11:51:20.313 AM,24.31,,,,
38,09/25/15 11:51:21.313 AM,24.31,,,,
39,09/25/15 11:51:22.313 AM,23.98,,,,
40,09/25/15 11:51:23.313 AM,24.31,,,,
41,09/25/15 11:51:24.313 AM,24.31,,,,
42,09/25/15 11:51:25.313 AM,24.31,,,,
43,09/25/15 11:51:26.313 AM,23.98,,,,
44,09/25/15 11:51:27.313 AM,24.31,,,,
45,09/25/15 11:51:28.313 AM,24.31,,,,
46,09/25/15 11:51:29.313 AM,24.31,,,,
47,09/25/15 11:51:30.313 AM,23.98,,,,
48,09/25/15 11:51:31.313 AM,24.31,,,,
49,09/25/15 11:51:32.313 AM,24.31,,,,
50,09/25/15 11:51:33.313 AM,24.31,,,,
51,09/25/15 11:51:34.313 AM,23.98,,,,
52,09/25/15 11:51:35.313 AM,24.31,,,,
53,09/25/15 11:51:36.313 AM,24.31,,,,
54,09/25/15 11:51:37.313 AM,24.31,,,,
55,09/25/15 11:51:38.313 AM,23.98,,,,
56,09/25/15 11:51:39.313 AM,24.31,,,,
57,09/25/15 11:51:40.313 AM,24.31,,,,
58,09/25/15 11:51:41.313 AM,24.31,,,,
59,09/25/15 11:51:42.313 AM,23.98,,,,
60,09/25/15 11:51:43.313 AM,24.31,,,,
61,09/25/15 11:51:44.313 AM,24.31,,,,
62,09/25/15 11:51:45.313 AM,24.31,,,,
63,09/25/15 11:51:46.313 AM,23.98,,,,
64,09/25/15 11:51:47.313 AM,24.31,,,,
65,09/25/15 11:51:48.313 AM,24.31,,,,
66,09/25/15 11:51:49.313 AM,24.31,,,,
67,09/25/15 11:51:50.313 AM,23.98,,,,
68,09/25/15 11:51:51.313 AM,24.31,,,,
69,09/25/15 11:51:52.313 AM,24.31,,,,
70,09/25/15 11:51:53.313 AM,24.31,,,,
71,09/25/15 11:51:54.313 AM,24.31,,,,
72,09/25/15 11:51:55.313 AM,24.31,,,,
73,09/25/15 11:51:56.313 AM,24.31,,,,
74,09/25/15 11:51:57.313 AM,24.31,,,,
75,09/25/15 11:51:58.313 AM,24.31,,,,
76,09/25/15 11:51:59.313 AM,24.31,,,,
77,09/25/15 11:52:00.313 AM,24.31,,,,
78,09/25/15 11:52:01.313 AM,24.31,,,,
79,09/25/15 11:52:02.313 AM,24.31,,,,
80,09/25/15 11:52:03.313 AM,24.31,,,,
81,09/25/15 11:52:04.313 AM,24.31,,,,
82,09/25/15 11:52:05.313 AM,24.31,,,,
83,09/25/15 11:52:06.313 AM,24.31,,,,
84,09/25/15 11:52:07.313 AM,24.31,,,,
85,09/25/15 11:52:08.313 AM,24.31,,,,
86,09/25/15 11:52:09.313 AM,24.31,,,,
87,09/25/15 11:52:10.313 AM,24.31,,,,
88,09/25/15 11:52:11.313 AM,24.31,,,,
89,09/25/15 11:52:12.313 AM,24.31,,,,
90,09/25/15 11:52:13.313 AM,24.31,,,,
91,09/25/15 11:52:14.313 AM,23.98,,,,
92,09/25/15 11:52:15.313 AM,24.31,,,,
93,09/25/15 11:52:16.313 AM,24.31,,,,
94,09/25/15 11:52:17.313 AM,24.31,,,,
95,09/25/15 11:52:18.313 AM,24.31,,,,
96,09/25/15 11:52:19.313 AM,24.31,,,,
97,09/25/15 11:52:20.313 AM,24.31,,,,
98,09/25/15 11:52:21.313 AM,24.31,,,,
99,09/25/15 11:52:22.313 AM,23.98,,,,
100,09/25/15 11:52:23.313 AM,24.31,,,,
101,09/25/15 11:52:24.313 AM,24.31,,,,
102,09/25/15 11:52:25.313 AM,24.31,,,,
103,09/25/15 11:52:26.313 AM,23.98,,,,
104,09/25/15 11:52:27.313 AM,24.31,,,,
105,09/25/15 11:52:28.313 AM,24.31,,,,
106,09/25/15 11:52:29.313 AM,24.31,,,,
107,09/25/15 11:52:30.313 AM,23.98,,,,
108,09/25/15 11:52:31.313 AM,24.31,,,,
109,09/25/15 11:52:32.313 AM,24.31,,,,
110,09/25/15 11:52:33.313 AM,24.31,,,,
111,09/25/15 11:52:34.313 AM,23.98,,,,
112,09/25/15 11:52:35.313 AM,23.98,,,,
113,09/25/15 11:52:36.313 AM,24.31,,,,
114,09/25/15 11:52:37.313 AM,24.31,,,,
115,09/25/15 11:52:38.313 AM,24.31,,,,
116,09/25/15 11:52:39.313 AM,23.98,,,,
117,09/25/15 11:52:40.313 AM,24.31,,,,
118,09/25/15 11:52:41.313 AM,24.31,,,,
119,09/25/15 11:52:42.313 AM,24.31,,,,
120,09/25/15 11:52:43.313 AM,23.98,,,,
121,09/25/15 11:52:44.313 AM,23.98,,,,
122,09/25/15 11:52:45.313 AM,24.31,,,,
123,09/25/15 11:52:46.313 AM,24.31,,,,
124,09/25/15 11:52:47.313 AM,24.31,,,,
125,09/25/15 11:52:48.313 AM,23.98,,,,
126,09/25/15 11:52:49.313 AM,23.98,,,,
127,09/25/15 11:52:50.313 AM,24.31,,,,
128,09/25/15 11:52:51.313 AM,24.31,,,,
129,09/25/15 11:52:52.313 AM,24.31,,,,
130,09/25/15 11:52:53.313 AM,23.98,,,,
131,09/25/15 11:52:54.313 AM,23.98,,,,
132,09/25/15 11:52:55.313 AM,24.31,,,,
133,09/25/15 11:52:56.313 AM,24.31,,,,
134,09/25/15 11:52:57.313 AM,23.98,,,,
135,09/25/15 11:52:58.313 AM,23.98,,,,
136,09/25/15 11:52:59.313 AM,24.31,,,,
137,09/25/15 11:53:00.313 AM,24.31,,,,
138,09/25/15 11:53:01.313 AM,24.31,,,,
139,09/25/15 11:53:02.313 AM,24.31,,,,
140,09/25/15 11:53:03.313 AM,23.98,,,,
141,09/25/15 11:53:04.313 AM,23.98,,,,
142,09/25/15 11:53:05.313 AM,24.31,,,,
143,09/25/15 11:53:06.313 AM,24.31,,,,
144,09/25/15 11:53:07.313 AM,23.98,,,,
145,09/25/15 11:53:08.313 AM,23.98,,,,
146,09/25/15 11:53:09.313 AM,23.98,,,,
147,09/25/15 11:53:10.313 AM,24.31,,,,
148,09/25/15 11:53:11.313 AM,24.31,,,,
149,09/25/15 11:53:12.313 AM,24.31,,,,
150,09/25/15 11:53:13.313 AM,24.31,,,,
151,09/25/15 11:53:14.313 AM,23.98,,,,
152,09/25/15 11:53:15.313 AM,23.98,,,,
153,09/25/15 11:53:16.313 AM,24.31,,,,
154,09/25/15 11:53:17.313 AM,24.31,,,,
155,09/25/15 11:53:18.313 AM,24.31,,,,
156,09/25/15 11:53:19.313 AM,24.31,,,,
157,09/25/15 11:53:20.313 AM,23.98,,,,
158,09/25/15 11:53:21.313 AM,23.98,,,,
159,09/25/15 11:53:22.313 AM,24.31,,,,
160,09/25/15 11:53:23.313 AM,24.31,,,,
161,09/25/15 11:53:24.313 AM,24.31,,,,
162,09/25/15 11:53:25.313 AM,23.98,,,,
163,09/25/15 11:53:26.313 AM,23.98,,,,
164,09/25/15 11:53:27.313 AM,24.31,,,,
165,09/25/15 11:53:28.313 AM,24.31,,,,
166,09/25/15 11:53:29.313 AM,24.31,,,,
167,09/25/15 11:53:30.313 AM,24.31,,,,
168,09/25/15 11:53:31.313 AM,23.98,,,,
169,09/25/15 11:53:32.313 AM,23.98,,,,
170,09/25/15 11:53:33.313 AM,23.98,,,,
171,09/25/15 11:53:34.313 AM,23.98,,,,
172,09/25/15 11:53:35.313 AM,24.31,,,,
173,09/25/15 11:53:36.313 AM,24.31,,,,
174,09/25/15 11:53:37.313 AM,24.31,,,,
175,09/25/15 11:53:38.313 AM,24.31,,,,
176,09/25/15 11:53:39.313 AM,23.98,,,,
177,09/25/15 11:53:40.313 AM,23.98,,,,
178,09/25/15 11:53:41.313 AM,24.31,,,,
179,09/25/15 11:53:42.313 AM,24.31,,,,
180,09/25/15 11:53:43.313 AM,24.31,,,,
181,09/25/15 11:53:44.313 AM,24.31,,,,
182,09/25/15 11:53:45.313 AM,23.98,,,,
183,09/25/15 11:53:46.313 AM,23.98,,,,
184,09/25/15 11:53:47.313 AM,24.31,,,,
185,09/25/15 11:53:48.313 AM,24.31,,,,
186,09/25/15 11:53:49.313 AM,24.31,,,,
187,09/25/15 11:53:50.313 AM,24.31,,,,
188,09/25/15 11:53:51.313 AM,23.98,,,,
189,09/25/15 11:53:52.313 AM,23.98,,,,
190,09/25/15 11:53:53.313 AM,24.31,,,,
191,09/25/15 11:53:54.313 AM,24.31,,,,
192,09/25/15 11:53:55.313 AM,24.31,,,,
193,09/25/15 11:53:56.313 AM,24.31,,,,
194,09/25/15 11:53:57.313 AM,24.31,,,,
195,09/25/15 11:53:58.313 AM,24.31,,,,
196,09/25/15 11:53:59.313 AM,23.98,,,,
197,09/25/15 11:54:00.313 AM,23.98,,,,
198,09/25/15 11:54:01.313 AM,24.31,,,,
199,09/25/15 11:54:02.313 AM,24.31,,,,
200,09/25/15 11:54:03.313 AM,24.31,,,,
201,09/25/15 11:54:04.313 AM,24.31,,,,
202,09/25/15 11:54:05.313 AM,24.31,,,,
203,09/25/15 11:54:06.313 AM,23.98,,,,
204,09/25/15 11:54:07.313 AM,23.98,,,,
205,09/25/15 11:54:08.313 AM,24.31,,,,
206,09/25/15 11:54:09.313 AM,24.31,,,,
207,09/25/15 11:54:10.313 AM,24.31,,,,
208,09/25/15 11:54:11.313 AM,24.31,,,,
209,09/25/15 11:54:12.313 AM,23.98,,,,
210,09/25/15 11:54:13.313 AM,24.31,,,,
211,09/25/15 11:54:14.313 AM,23.98,,,,
212,09/25/15 11:54:15.313 AM,23.98,,,,
213,09/25/15 11:54:16.313 AM,23.98,,,,
214,09/25/15 11:54:17.313 AM,24.31,,,,
215,09/25/15 11:54:18.313 AM,24.31,,,,
216,09/25/15 11:54:19.313 AM,24.31,,,,
217,09/25/15 11:54:20.313 AM,24.31,,,,
218,09/25/15 11:54:21.313 AM,24.31,,,,
219,09/25/15 11:54:22.313 AM,24.31,,,,
220,09/25/15 11:54:23.313 AM,24.31,,,,
221,09/25/15 11:54:24.313 AM,23.98,,,,
222,09/25/15 11:54:25.313 AM,23.98,,,,
223,09/25/15 11:54:26.313 AM,24.31,,,,
224,09/25/15 11:54:27.313 AM,24.31,,,,
225,09/25/15 11:54:28.313 AM,24.31,,,,
226,09/25/15 11:54:29.313 AM,24.31,,,,
227,09/25/15 11:54:30.313 AM,24.31,,,,
228,09/25/15 11:54:31.313 AM,24.31,,,,
229,09/25/15 11:54:32.313 AM,24.31,,,,
230,09/25/15 11:54:33.313 AM,23.98,,,,
231,09/25/15 11:54:34.313 AM,23.98,,,,
232,09/25/15 11:54:35.313 AM,24.31,,,,
233,09/25/15 11:54:36.313 AM,24.31,,,,
234,09/25/15 11:54:37.313 AM,24.31,,,,
235,09/25/15 11:54:38.313 AM,24.31,,,,
236,09/25/15 11:54:39.313 AM,24.31,,,,
237,09/25/15 11:54:40.313 AM,24.31,,,,
238,09/25/15 11:54:41.313 AM,24.31,,,,
239,09/25/15 11:54:42.313 AM,24.31,,,,
240,09/25/15 11:54:43.313 AM,24.31,,,,
241,09/25/15 11:54:44.313 AM,24.31,,,,
242,09/25/15 11:54:45.313 AM,24.31,,,,
243,09/25/15 11:54:46.313 AM,24.31,,,,
244,09/25/15 11:54:47.313 AM,24.31,,,,
245,09/25/15 11:54:48.313 AM,24.31,,,,
246,09/25/15 11:54:49.313 AM,24.31,,,,
247,09/25/15 11:54:50.313 AM,24.31,,,,
248,09/25/15 11:54:51.313 AM,24.31,,,,
249,09/25/15 11:54:52.313 AM,24.31,,,,
250,09/25/15 11:54:53.313 AM,24.31,,,,
251,09/25/15 11:54:54.313 AM,24.31,,,,
252,09/25/15 11:54:55.313 AM,24.31,,,,
253,09/25/15 11:54:56.313 AM,24.31,,,,
254,09/25/15 11:54:57.313 AM,24.31,,,,
255,09/25/15 11:54:58.313 AM,24.31,,,,
256,09/25/15 11:54:59.313 AM,24.31,,,,
257,09/25/15 11:55:00.313 AM,24.31,,,,
258,09/25/15 11:55:01.313 AM,24.31,,,,
259,09/25/15 11:55:02.313 AM,23.98,,,,
260,09/25/15 11:55:03.313 AM,23.98,,,,
261,09/25/15 11:55:04.313 AM,24.31,,,,
262,09/25/15 11:55:05.313 AM,24.31,,,,
263,09/25/15 11:55:06.313 AM,24.31,,,,
264,09/25/15 11:55:07.313 AM,24.31,,,,
265,09/25/15 11:55:08.313 AM,24.31,,,,
266,09/25/15 11:55:09.313 AM,24.31,,,,
267,09/25/15 11:55:10.313 AM,24.31,,,,
268,09/25/15 11:55:11.313 AM,24.31,,,,
269,09/25/15 11:55:12.313 AM,24.31,,,,
270,09/25/15 11:55:13.313 AM,24.31,,,,
271,09/25/15 11:55:14.313 AM,24.31,,,,
272,09/25/15 11:55:15.313 AM,24.31,,,,
273,09/25/15 11:55:16.313 AM,24.31,,,,
274,09/25/15 11:55:17.313 AM,24.31,,,,
275,09/25/15 11:55:18.313 AM,24.31,,,,
276,09/25/15 11:55:19.313 AM,24.31,,,,
277,09/25/15 11:55:20.313 AM,24.31,,,,
278,09/25/15 11:55:21.313 AM,24.31,,,,
279,09/25/15 11:55:22.313 AM,23.98,,,,
280,09/25/15 11:55:23.313 AM,24.31,,,,
281,09/25/15 11:55:24.313 AM,24.31,,,,
282,09/25/15 11:55:25.313 AM,24.65,,,,
283,09/25/15 11:55:26.313 AM,24.31,,,,
284,09/25/15 11:55:27.313 AM,24.31,,,,
285,09/25/15 11:55:28.313 AM,24.31,,,,
286,09/25/15 11:55:29.313 AM,24.31,,,,
287,09/25/15 11:55:30.313 AM,24.31,,,,
288,09/25/15 11:55:31.313 AM,24.31,,,,
289,09/25/15 11:55:32.313 AM,24.31,,,,
290,09/25/15 11:55:33.313 AM,24.31,,,,
291,09/25/15 11:55:34.313 AM,24.31,,,,
292,09/25/15 11:55:35.313 AM,24.31,,,,
293,09/25/15 11:55:36.313 AM,24.31,,,,
294,09/25/15 11:55:37.313 AM,24.31,,,,
295,09/25/15 11:55:38.313 AM,24.31,,,,
296,09/25/15 11:55:39.313 AM,24.31,,,,
297,09/25/15 11:55:40.313 AM,24.31,,,,
298,09/25/15 11:55:41.313 AM,24.31,,,,
299,09/25/15 11:55:42.313 AM,23.98,,,,
300,09/25/15 11:55:43.313 AM,24.31,,,,
301,09/25/15 11:55:44.313 AM,23.98,,,,
302,09/25/15 11:55:45.313 AM,24.31,,,,
303,09/25/15 11:55:46.313 AM,24.31,,,,
304,09/25/15 11:55:47.313 AM,23.98,,,,
305,09/25/15 11:55:48.313 AM,24.31,,,,
306,09/25/15 11:55:49.313 AM,23.98,,,,
307,09/25/15 11:55:50.313 AM,24.31,,,,
308,09/25/15 11:55:51.313 AM,24.31,,,,
309,09/25/15 11:55:52.313 AM,23.98,,,,
310,09/25/15 11:55:53.313 AM,23.98,,,,
311,09/25/15 11:55:54.313 AM,23.98,,,,
312,09/25/15 11:55:55.313 AM,23.98,,,,
313,09/25/15 11:55:56.313 AM,23.98,,,,
314,09/25/15 11:55:57.313 AM,23.98,,,,
315,09/25/15 11:55:58.313 AM,23.98,,,,
316,09/25/15 11:55:59.313 AM,23.98,,,,
317,09/25/15 11:56:00.313 AM,23.98,,,,
318,09/25/15 11:56:01.313 AM,23.98,,,,
319,09/25/15 11:56:02.313 AM,23.98,,,,
320,09/25/15 11:56:03.313 AM,23.98,,,,
321,09/25/15 11:56:04.313 AM,23.98,,,,
322,09/25/15 11:56:05.313 AM,23.98,,,,
323,09/25/15 11:56:06.313 AM,24.31,,,,
324,09/25/15 11:56:07.313 AM,24.31,,,,
325,09/25/15 11:56:08.313 AM,24.31,,,,
326,09/25/15 11:56:09.313 AM,24.31,,,,
327,09/25/15 11:56:10.313 AM,24.31,,,,
328,09/25/15 11:56:11.313 AM,24.31,,,,
329,09/25/15 11:56:12.313 AM,24.31,,,,
330,09/25/15 11:56:13.313 AM,24.31,,,,
331,09/25/15 11:56:14.313 AM,24.31,,,,
