tag,spcode,alt,asp,year,l,w,t
10,Quke,h,n,1,3.9,2.14,0.32
10,Quke,h,n,1,4.66,3.16,0.08
10,Quke,h,n,1,4.48,2.98,0.2
10,Quke,h,n,1,4.34,3.2,0.26
10,Quke,h,n,1,4.6,2.46,0.14
10,Quke,h,n,1,3.98,2.2,0.14
10,Quke,h,n,1,4.83,2.39,0.11
10,Quke,h,n,1,4.55,2.29,0.14
10,Quke,h,n,1,5.37,2.24,0.22
10,Quke,h,n,1,3.27,3,0.26
12,Quke,h,s,1,60.49,23.15,0.23
12,Quke,h,s,1,51.75,37.69,0.3
12,Quke,h,s,1,98.28,47.62,0.26
12,Quke,h,s,1,70.45,27.62,0.36
12,Quke,h,s,1,83.7,30.35,0.28
12,Quke,h,s,1,71.01,66.75,0.34
12,Quke,h,s,1,62.96,34.96,0.21
12,Quke,h,s,1,58.33,12.26,0.27
12,Quke,h,s,1,53.29,35.12,0.17
12,Quke,h,s,1,39.02,26.47,0.17
12,Quke,h,s,1,47,14.85,0.23
12,Quke,h,s,1,38.93,20.67,0.21
12,Quke,h,s,1,31.65,12.98,0.19
12,Quke,h,s,1,30.36,12.33,0.2
12,Quke,h,s,1,44.34,22.98,0.17
12,Quke,h,s,1,32.37,14.42,0.4
12,Quke,h,s,1,24.03,16.15,0.23
12,Quke,h,s,1,27.71,22.6,0.16
12,Quke,h,s,1,28.35,18.91,0.22
12,Quke,h,s,1,26.86,16.91,0.17
12,Quke,h,s,1,37.09,17.7,0.17
12,Quke,h,s,1,29.32,26.96,0.15
12,Quke,h,s,1,20.55,17.67,0.19
12,Quke,h,s,1,32.18,5.21,0.37
12,Quke,h,s,1,18.95,12.99,0.17
12,Quke,h,s,1,18.2,12.08,0.19
12,Quke,h,s,1,13.22,9.4,0.17
12,Quke,h,s,1,11.84,7.61,0.15
12,Quke,h,s,1,21.74,14.6,0.13
12,Quke,h,s,1,14.81,9.5,0.21
12,Quke,h,s,1,14.13,11.9,0.26
12,Quke,h,s,1,13.3,10.26,0.12
12,Quke,h,s,1,11.33,7.82,0.19
12,Quke,h,s,1,18.18,4.16,0.15
12,Quke,h,s,1,17.29,5.85,0.21
12,Quke,h,s,1,11.55,7.72,0.14
12,Quke,h,s,1,11.99,6.27,0.16
12,Quke,h,s,1,11.63,8.73,0.21
12,Quke,h,s,1,11.72,8.08,0.12
12,Quke,h,s,1,14.72,5.84,0.19
12,Quke,h,s,1,11.16,6.04,0.17
12,Quke,h,s,1,10.04,9.91,0.14
12,Quke,h,s,1,13.25,6.68,0.19
12,Quke,h,s,1,11.12,5.08,0.14
12,Quke,h,s,1,10.9,6.31,0.21
12,Quke,h,s,1,10.3,6.12,0.14
12,Quke,h,s,1,10.18,7.61,0.19
12,Quke,h,s,1,10.51,5.78,0.14
12,Quke,h,s,1,11.29,7.48,0.2
12,Quke,h,s,1,8.2,5.09,0.18
12,Quke,h,s,1,12.07,9.35,0.3
12,Quke,h,s,1,9.91,9.54,0.19
12,Quke,h,s,1,14.67,7.57,0.21
12,Quke,h,s,1,18.87,9.92,0.2
12,Quke,h,s,1,11.42,7.63,0.21
12,Quke,h,s,1,12.8,9.75,0.17
12,Quke,h,s,1,10.69,7.43,0.17
12,Quke,h,s,1,14.65,5.25,0.18
12,Quke,h,s,1,8.24,5.64,0.16
12,Quke,h,s,1,13.68,5.65,0.17
12,Quke,h,s,1,14.8,8.47,0.15
12,Quke,h,s,1,11.32,7.59,0.19
12,Quke,h,s,1,16.27,8.78,0.1
12,Quke,h,s,1,12.63,5.19,0.15
12,Quke,h,s,1,8,3.68,0.11
12,Quke,h,s,1,8.97,5.77,0.2
12,Quke,h,s,1,7.62,6.2,0.19
12,Quke,h,s,1,10.42,3.44,0.15
12,Quke,h,s,1,8.26,5.32,0.17
12,Quke,h,s,1,6.24,3.86,0.13
12,Quke,h,s,1,8.9,4.07,0.1
12,Quke,h,s,1,11.12,6.75,0.2
12,Quke,h,s,1,7.98,6.69,0.21
12,Quke,h,s,1,9.83,3.71,0.19
12,Quke,h,s,1,9.78,5.4,0.2
12,Quke,h,s,1,9.98,4.66,0.15
12,Quke,h,s,1,7.63,5.51,0.16
12,Quke,h,s,1,10.38,2.91,0.12
12,Quke,h,s,1,8.96,4.12,0.16
12,Quke,h,s,1,11.47,3.47,0.13
12,Quke,h,s,1,8.1,3.78,0.18
12,Quke,h,s,1,8.99,5.25,0.16
12,Quke,h,s,1,8.48,6.04,0.16
12,Quke,h,s,1,9.15,4.75,0.19
12,Quke,h,s,1,7.43,3.93,0.14
12,Quke,h,s,1,8.4,3.19,0.15
12,Quke,h,s,1,7.6,5.62,0.13
12,Quke,h,s,1,8.54,5.08,0.17
12,Quke,h,s,1,11.23,3.49,0.3
12,Quke,h,s,1,9.74,4.78,0.28
12,Quke,h,s,1,7.66,5.51,0.14
12,Quke,h,s,1,7.46,4.6,0.15
12,Quke,h,s,1,11.04,3.43,0.12
12,Quke,h,s,1,5.96,5.45,0.2
12,Quke,h,s,1,10.4,3.14,0.19
12,Quke,h,s,1,7.16,3.28,0.15
12,Quke,h,s,1,7.56,2.88,0.17
12,Quke,h,s,1,8.45,3.41,0.19
12,Quke,h,s,1,8.25,5.66,0.08
12,Quke,h,s,1,7.08,4.43,0.33
12,Quke,h,s,1,6.15,4.36,0.11
12,Quke,h,s,1,6.55,4.83,0.12
12,Quke,h,s,1,4.73,4.48,0.12
12,Quke,h,s,1,6.44,4.44,0.12
12,Quke,h,s,1,6.39,2.52,0.15
12,Quke,h,s,1,5.19,3.59,0.13
12,Quke,h,s,1,5.81,5.14,0.16
12,Quke,h,s,1,6.55,3.1,0.15
12,Quke,h,s,1,6.74,3.38,0.14
12,Quke,h,s,1,6.9,3.97,0.15
12,Quke,h,s,1,6.1,4.91,0.13
12,Quke,h,s,1,9.71,2.96,0.09
12,Quke,h,s,1,6.47,4.05,0.15
12,Quke,h,s,1,7.71,3.85,0.13
12,Quke,h,s,1,5.75,4.78,0.16
12,Quke,h,s,1,6.4,1.68,0.11
12,Quke,h,s,1,6.12,4.17,0.12
12,Quke,h,s,1,4.88,4.83,0.14
12,Quke,h,s,1,6.15,4.38,0.13
12,Quke,h,s,1,5.87,4.38,0.09
12,Quke,h,s,1,8.63,2.65,0.14
12,Quke,h,s,1,4.86,3.46,0.16
12,Quke,h,s,1,5.45,2.87,0.11
18,Cade,l,s,1,69.1,15.83,1.08
18,Cade,l,s,1,48.27,12.94,0.97
18,Cade,l,s,1,45.23,16.9,0.97
18,Cade,l,s,1,48.39,15.95,1.32
18,Cade,l,s,1,43.03,14.28,1.21
18,Cade,l,s,1,38.87,12.04,1.11
18,Cade,l,s,1,33.02,4.95,1.18
18,Cade,l,s,1,26.52,7.18,1.52
18,Cade,l,s,1,23.83,10.61,1.11
18,Cade,l,s,1,21.92,5.83,1.05
18,Cade,l,s,1,19.5,7.28,1.05
18,Cade,l,s,1,19.51,5.08,0.95
18,Cade,l,s,1,21.64,4.93,0.93
18,Cade,l,s,1,19.81,12.62,1.16
18,Cade,l,s,1,18.17,3.35,1.15
18,Cade,l,s,1,18.94,5.22,0.95
18,Cade,l,s,1,18.68,5.28,1.05
18,Cade,l,s,1,17.01,6.21,0.97
18,Cade,l,s,1,16.3,6.58,0.85
18,Cade,l,s,1,16.87,6.08,1.32
18,Cade,l,s,1,15,5.46,0.84
18,Cade,l,s,1,14.71,4.01,0.84
18,Cade,l,s,1,12.42,4.96,0.79
18,Cade,l,s,1,13.28,5.71,1
18,Cade,l,s,1,14.88,3.5,0.75
18,Cade,l,s,1,15.84,6.1,1.08
18,Cade,l,s,1,15.35,3.04,0.92
18,Cade,l,s,1,14.29,3.86,0.99
18,Cade,l,s,1,14.74,3.72,0.92
18,Cade,l,s,1,14.04,4.1,1.09
18,Cade,l,s,1,13.4,1.8,0.91
18,Cade,l,s,1,12.52,5.25,1.03
18,Cade,l,s,1,12.91,5.44,1.01
18,Cade,l,s,1,11.6,3.77,0.78
18,Cade,l,s,1,11.3,2.25,0.81
18,Cade,l,s,1,11.33,4.51,0.85
18,Cade,l,s,1,10.19,5.96,0.86
18,Cade,l,s,1,12.15,3.08,0.81
18,Cade,l,s,1,10.59,4.17,1.12
18,Cade,l,s,1,10.84,3.75,0.84
18,Cade,l,s,1,10,4.72,1.03
18,Cade,l,s,1,10.02,3.16,1.03
18,Cade,l,s,1,9.46,4.98,0.68
18,Cade,l,s,1,9.42,2.51,1.08
18,Cade,l,s,1,9.09,1.5,0.81
18,Cade,l,s,1,8.62,2.51,1
18,Cade,l,s,1,9.46,3.5,0.82
18,Cade,l,s,1,9.43,3.21,0.75
18,Cade,l,s,1,9.76,2.17,0.7
18,Cade,l,s,1,9,3.46,0.78
18,Cade,l,s,1,8.68,2.11,0.78
18,Cade,l,s,1,9,1.56,0.78
18,Cade,l,s,1,9.08,1.64,0.76
18,Cade,l,s,1,7.69,3.32,0.9
18,Cade,l,s,1,7.85,1.8,0.67
18,Cade,l,s,1,9.15,3.66,1.23
18,Cade,l,s,1,7.51,1.78,0.62
18,Cade,l,s,1,7.94,3.82,0.85
18,Cade,l,s,1,7.73,2.56,1.29
18,Cade,l,s,1,7.37,2.12,0.75
18,Cade,l,s,1,6.91,2.4,0.88
18,Cade,l,s,1,7.63,1.81,0.9
18,Cade,l,s,1,7.19,1.81,0.86
18,Cade,l,s,1,6.89,3.73,0.83
18,Cade,l,s,1,7.27,1.58,0.79
18,Cade,l,s,1,6.78,1.67,0.77
18,Cade,l,s,1,6.45,1.68,0.79
18,Cade,l,s,1,6.09,1.61,0.71
18,Cade,l,s,1,6.32,2.36,0.87
18,Cade,l,s,1,6.72,1.92,0.78
18,Cade,l,s,1,7.49,1.62,0.78
18,Cade,l,s,1,6.63,1.63,0.92
18,Cade,l,s,1,6.27,1.49,0.75
18,Cade,l,s,1,6.27,2.43,0.94
18,Cade,l,s,1,5.66,1.91,0.86
18,Cade,l,s,1,5.91,1.71,1.11
18,Cade,l,s,1,5.21,1.76,0.76
18,Cade,l,s,1,5.62,1.64,0.93
18,Cade,l,s,1,5.46,1.78,1.01
18,Cade,l,s,1,5.62,1.71,0.65
18,Cade,l,s,1,5.52,1.62,0.83
18,Cade,l,s,1,5.56,2.51,0.7
18,Cade,l,s,1,5.24,1.6,0.81
18,Cade,l,s,1,5.12,1.81,0.78
18,Cade,l,s,1,5.28,2.68,1.07
18,Cade,l,s,1,4.58,1.75,0.75
18,Cade,l,s,1,4.31,1.65,0.76
18,Cade,l,s,1,3.68,1.57,0.73
18,Cade,l,s,1,4.34,1.46,0.67
18,Cade,l,s,1,3.75,2.14,1.01
18,Cade,l,s,1,4.1,1.58,0.66
18,Cade,l,s,1,3.7,2.35,1.08
18,Cade,l,s,1,3.52,1.66,0.74
18,Cade,l,s,1,3.67,1.47,0.67
18,Cade,l,s,1,3.99,1.96,0.71
18,Cade,l,s,1,5.55,2.52,0.89
21,Cade,h,n,1,32.58,10.32,2.47
21,Cade,h,n,1,32.11,11.06,1.63
21,Cade,h,n,1,30.49,18.9,3.75
21,Cade,h,n,1,27.57,7.87,1.57
21,Cade,h,n,1,19.27,6.44,1.38
21,Cade,h,n,1,16.85,7.03,1.5
21,Cade,h,n,1,15.1,5.28,1.22
21,Cade,h,n,1,15.95,8.6,1.14
21,Cade,h,n,1,14.93,7.91,1.07
21,Cade,h,n,1,13.84,5.46,1.03
21,Cade,h,n,1,13.24,8.3,1.58
21,Cade,h,n,1,15.13,4.38,0.87
21,Cade,h,n,1,14.65,5.05,0.94
21,Cade,h,n,1,14.21,5.04,0.95
21,Cade,h,n,1,12.81,4.05,1.08
21,Cade,h,n,1,12.34,5.42,0.99
21,Cade,h,n,1,10.03,5.19,1.36
21,Cade,h,n,1,11.24,3.91,0.79
21,Cade,h,n,1,10.53,4.45,0.98
21,Cade,h,n,1,10.7,1.76,0.75
21,Cade,h,n,1,10.84,1.66,0.9
21,Cade,h,n,1,9.57,1.59,0.79
21,Cade,h,n,1,8.41,1.9,0.64
21,Cade,h,n,1,9.23,3.58,0.99
21,Cade,h,n,1,8.86,4.05,0.81
21,Cade,h,n,1,9.6,4.83,0.92
21,Cade,h,n,1,8.07,4.67,0.77
21,Cade,h,n,1,7.84,1.94,0.83
21,Cade,h,n,1,7.1,2.96,1.46
21,Cade,h,n,1,7.81,2.65,0.97
21,Cade,h,n,1,8.56,2.82,0.85
21,Cade,h,n,1,8.28,3.07,0.88
21,Cade,h,n,1,8.26,2.39,1.04
21,Cade,h,n,1,7.28,1.99,0.66
21,Cade,h,n,1,7.86,2.02,0.88
21,Cade,h,n,1,6.83,2.93,1.36
21,Cade,h,n,1,7.73,2.13,0.81
21,Cade,h,n,1,6.39,3.59,0.99
21,Cade,h,n,1,6.54,2.78,1.28
21,Cade,h,n,1,7.17,2.46,0.83
21,Cade,h,n,1,7.09,3.2,1
21,Cade,h,n,1,8.3,2.92,0.97
21,Cade,h,n,1,7.81,4.01,0.9
21,Cade,h,n,1,7.64,2.94,1.37
21,Cade,h,n,1,7.6,3.02,0.92
21,Cade,h,n,1,8.75,2.63,1.02
21,Cade,h,n,1,7.37,3.53,0.86
21,Cade,h,n,1,6.68,3.24,0.9
21,Cade,h,n,1,8.38,2.67,1.03
21,Cade,h,n,1,6.87,1.51,0.91
21,Cade,h,n,1,6.72,2.89,1.25
21,Cade,h,n,1,6.26,2.61,0.88
21,Cade,h,n,1,7.58,2.93,0.87
21,Cade,h,n,1,6.34,4.56,1.01
21,Cade,h,n,1,5.17,2.72,1.12
21,Cade,h,n,1,6.17,1.85,0.84
21,Cade,h,n,1,6.71,3.08,0.78
21,Cade,h,n,1,6.45,1.7,1.04
21,Cade,h,n,1,6.91,3.37,1.11
21,Cade,h,n,1,6.74,3.26,0.91
21,Cade,h,n,1,6.88,1.76,0.71
21,Cade,h,n,1,6.6,2.62,0.91
21,Cade,h,n,1,5.6,2.94,1.19
21,Cade,h,n,1,5.1,2.57,0.72
21,Cade,h,n,1,5.4,1.52,0.67
21,Cade,h,n,1,6.69,3.06,0.86
21,Cade,h,n,1,5.14,2.46,1.17
21,Cade,h,n,1,5.69,1.55,1.06
21,Cade,h,n,1,5.6,1.36,0.94
21,Cade,h,n,1,5.2,2.36,0.67
21,Cade,h,n,1,5.14,1.7,0.72
21,Cade,h,n,1,5.2,1.67,0.69
21,Cade,h,n,1,4.25,1.92,1.06
21,Cade,h,n,1,5.31,1.62,1.15
21,Cade,h,n,1,4.78,1.75,0.86
21,Cade,h,n,1,4.3,1.11,0.57
21,Cade,h,n,1,4.51,1.64,0.55
21,Cade,h,n,1,4.34,2.23,0.88
21,Cade,h,n,1,4.32,2.66,1.34
21,Cade,h,n,1,4.67,1.38,0.78
21,Cade,h,n,1,3.89,1.61,0.66
21,Cade,h,n,1,4.08,1.67,0.69
21,Cade,h,n,1,3.48,1.65,0.71
21,Cade,h,n,1,3.36,2.67,1.05
21,Cade,h,n,1,3.09,1.56,0.67
21,Cade,h,n,1,3.09,2.13,0.88
21,Cade,h,n,1,3.09,2.15,1.06
29,Segi,l,s,1,87.15,7.79,2.15
29,Segi,l,s,1,70.02,24.53,5.32
29,Segi,l,s,1,81,5.71,1.88
29,Segi,l,s,1,58.63,10.92,2.55
29,Segi,l,s,1,47.18,12.6,2
29,Segi,l,s,1,53.36,3.29,1.73
29,Segi,l,s,1,49.78,6.56,2.89
29,Segi,l,s,1,43,4.8,1.45
29,Segi,l,s,1,41.96,6.54,1.28
29,Segi,l,s,1,43.18,2.96,1.71
29,Segi,l,s,1,40.87,4.67,1.34
29,Segi,l,s,1,32.45,4.55,1.74
29,Segi,l,s,1,30.26,1.93,1.81
29,Segi,l,s,1,27.16,1.47,1.26
29,Segi,l,s,1,28.87,3.75,1.63
29,Segi,l,s,1,26.75,1.58,1.43
29,Segi,l,s,1,22.73,1.7,1.45
29,Segi,l,s,1,24.21,10.12,1.21
29,Segi,l,s,1,22.46,3.31,1.38
29,Segi,l,s,1,18.85,1.52,0.84
29,Segi,l,s,1,17.92,1.21,1.13
29,Segi,l,s,1,17.42,1.41,1.28
29,Segi,l,s,1,16.36,1.08,1.04
29,Segi,l,s,1,16.31,1.58,1.5
29,Segi,l,s,1,15.45,1.4,1.36
29,Segi,l,s,1,15.58,1.54,1.41
29,Segi,l,s,1,15.36,2.96,2.68
29,Segi,l,s,1,13.17,2.05,1.29
29,Segi,l,s,1,14.41,1.45,1.25
29,Segi,l,s,1,14.04,1.47,1.34
29,Segi,l,s,1,14.72,1.42,1.41
29,Segi,l,s,1,14.77,1.62,1.53
29,Segi,l,s,1,12.79,1.46,1.12
29,Segi,l,s,1,13.58,1.38,1.31
29,Segi,l,s,1,12.18,1.37,1.28
29,Segi,l,s,1,13.29,2.89,1.12
29,Segi,l,s,1,10.89,1.16,1.09
29,Segi,l,s,1,11.08,1.24,1.22
29,Segi,l,s,1,11.6,1.98,1.96
29,Segi,l,s,1,9.53,1.26,1.15
29,Segi,l,s,1,10.17,1.26,1.2
29,Segi,l,s,1,6.74,1.5,1.36
29,Segi,l,s,1,8.18,1.14,1.11
29,Segi,l,s,1,7.56,1.34,1.3
29,Segi,l,s,1,7.3,1.38,1.49
29,Segi,l,s,1,5.83,1.23,1.04
29,Segi,l,s,1,5.4,1.84,1.48
33,Segi,h,n,1,95.12,20.48,3.48
33,Segi,h,n,1,77.35,14.33,20.6
33,Segi,h,n,1,67.64,15.66,2.47
33,Segi,h,n,1,41.64,5.51,1.42
33,Segi,h,n,1,30.5,3.66,1.54
33,Segi,h,n,1,27.74,2.75,2.66
33,Segi,h,n,1,26.16,3.15,1.51
33,Segi,h,n,1,25.53,3.34,1.49
33,Segi,h,n,1,22.56,3.34,1.43
33,Segi,h,n,1,17.66,2.19,2.64
33,Segi,h,n,1,13.7,1.4,1.19
33,Segi,h,n,1,12.7,1.43,1.27
33,Segi,h,n,1,12.82,1.91,1.38
33,Segi,h,n,1,11.85,2.47,1.28
33,Segi,h,n,1,11.18,1.89,1.52
33,Segi,h,n,1,10.69,1.6,1.43
33,Segi,h,n,1,9.9,1.36,1.13
33,Segi,h,n,1,8.28,1.37,1.27
33,Segi,h,n,1,7.9,1.46,1.22
33,Segi,h,n,1,7.61,1.32,1.27
33,Segi,h,n,1,5.46,1.47,1.3
33,Segi,h,n,1,5.68,1.39,1.17
35,Segi,h,s,1,4.37,1.64,1.37
35,Segi,h,s,1,4.7,1.64,1.37
35,Segi,h,s,1,4.96,1.57,1.2
35,Segi,h,s,1,6.95,2.2,1.85
35,Segi,h,s,1,6.26,1.6,1.18
35,Segi,h,s,1,6.21,1.89,1.7
35,Segi,h,s,1,5.58,1.76,1.74
35,Segi,h,s,1,6.91,3.04,1.46
35,Segi,h,s,1,5.91,1.97,1.62
35,Segi,h,s,1,5.16,2.13,1.8
35,Segi,h,s,1,5.62,2.35,2.09
35,Segi,h,s,1,6.19,1.83,1.47
35,Segi,h,s,1,8.15,2,1.48
35,Segi,h,s,1,8.09,2.35,1.87
35,Segi,h,s,1,8.06,2.38,2
35,Segi,h,s,1,7.49,5.17,2.33
35,Segi,h,s,1,9.87,1.92,1.62
35,Segi,h,s,1,11.41,1.12,0.67
35,Segi,h,s,1,17.37,1.77,1.39
35,Segi,h,s,1,11.41,1.57,1.34
35,Segi,h,s,1,11.85,2.38,1.39
35,Segi,h,s,1,19.62,2.49,2.21
35,Segi,h,s,1,14.36,2.42,1.9
35,Segi,h,s,1,12.85,2.43,1.77
35,Segi,h,s,1,11.54,2.02,1.73
35,Segi,h,s,1,15.47,2.25,1.46
35,Segi,h,s,1,13.7,2.65,1.19
35,Segi,h,s,1,14.7,2.2,1.51
35,Segi,h,s,1,12.96,2.5,1.48
35,Segi,h,s,1,14.9,1.96,1.46
35,Segi,h,s,1,19,2.61,1.72
35,Segi,h,s,1,14.65,4.54,1.44
35,Segi,h,s,1,21.13,5.8,1.59
35,Segi,h,s,1,12.8,4.14,1.47
35,Segi,h,s,1,14.87,3.8,1.6
35,Segi,h,s,1,17.06,6.11,1.29
35,Segi,h,s,1,11.87,4.22,1.53
35,Segi,h,s,1,15.09,10.68,1.56
35,Segi,h,s,1,10.55,4.44,1.37
35,Segi,h,s,1,12.58,4.78,1.66
35,Segi,h,s,1,22.38,7.45,1.82
35,Segi,h,s,1,23.01,5.93,1.65
35,Segi,h,s,1,20.84,2.41,1.57
35,Segi,h,s,1,23.97,2.49,1.58
35,Segi,h,s,1,21.82,2.63,1.49
35,Segi,h,s,1,27.18,3.14,1.68
35,Segi,h,s,1,26.07,1.88,1.56
35,Segi,h,s,1,31.93,4.16,1.42
35,Segi,h,s,1,40.49,3.76,1.69
35,Segi,h,s,1,59.61,6.93,1.53
35,Segi,h,s,1,34.57,3.96,1.08
35,Segi,h,s,1,42.6,7.94,1.28
35,Segi,h,s,1,59.41,6.41,2.45
35,Segi,h,s,1,53.74,8.19,1.56
35,Segi,h,s,1,57.35,8.77,1.05
41,Abco,l,s,1,70.65,21.23,3.09
41,Abco,l,s,1,39.7,1.76,1.5
41,Abco,l,s,1,30.87,1.92,0.72
41,Abco,l,s,1,26.81,2,0.99
41,Abco,l,s,1,32.23,1.95,0.82
41,Abco,l,s,1,28.18,1.89,0.85
41,Abco,l,s,1,31.46,2,0.98
41,Abco,l,s,1,26.91,1.91,0.79
41,Abco,l,s,1,31.14,2.01,0.74
41,Abco,l,s,1,32.15,1.92,0.73
41,Abco,l,s,1,30.22,1.98,0.71
41,Abco,l,s,1,29.48,1.92,0.75
41,Abco,l,s,1,30,1.85,0.68
41,Abco,l,s,1,28.74,1.84,0.73
41,Abco,l,s,1,28.41,1.9,0.76
41,Abco,l,s,1,29.32,1.85,0.72
41,Abco,l,s,1,28.08,1.96,0.81
41,Abco,l,s,1,27.29,1.86,0.96
41,Abco,l,s,1,25.62,1.76,0.72
41,Abco,l,s,1,26.05,1.85,0.74
41,Abco,l,s,1,24.72,1.9,1.07
41,Abco,l,s,1,24.28,2.01,0.96
41,Abco,l,s,1,23.5,2.1,1.07
41,Abco,l,s,1,23.53,2.02,1.06
41,Abco,l,s,1,22.51,2.02,0.99
41,Abco,l,s,1,22.76,2.02,1.13
41,Abco,l,s,1,21.74,1.74,1.08
41,Abco,l,s,1,20.19,1.97,1.11
41,Abco,l,s,1,21.36,1.96,0.96
41,Abco,l,s,1,20.76,1.85,1.05
41,Abco,l,s,1,19.68,1.61,0.72
41,Abco,l,s,1,19.47,1.87,1.04
41,Abco,l,s,1,19.52,1.79,0.88
41,Abco,l,s,1,19.59,1.78,0.96
41,Abco,l,s,1,20.42,1.62,0.8
41,Abco,l,s,1,19.07,1.78,0.78
41,Abco,l,s,1,17.63,1.76,0.87
41,Abco,l,s,1,20.09,1.99,0.97
41,Abco,l,s,1,19.24,2.01,0.95
41,Abco,l,s,1,18.66,1.7,0.87
41,Abco,l,s,1,17.18,1.81,0.96
41,Abco,l,s,1,17.15,1.85,1.1
41,Abco,l,s,1,18.89,1.61,0.73
41,Abco,l,s,1,18.2,1.67,0.91
41,Abco,l,s,1,19.67,1.64,0.84
41,Abco,l,s,1,16.95,1.91,1.06
41,Abco,l,s,1,17.06,1.71,0.82
41,Abco,l,s,1,17.19,2.06,1.05
41,Abco,l,s,1,17.55,1.68,0.82
41,Abco,l,s,1,16.31,1.52,0.93
41,Abco,l,s,1,16.09,1.68,0.79
41,Abco,l,s,1,16.49,1.67,0.93
41,Abco,l,s,1,16.35,1.88,0.95
41,Abco,l,s,1,16.02,1.57,0.85
41,Abco,l,s,1,15.54,1.58,0.76
41,Abco,l,s,1,15.13,1.76,1.02
41,Abco,l,s,1,14.34,1.46,0.58
41,Abco,l,s,1,15.27,1.95,1.08
41,Abco,l,s,1,15.41,1.58,0.7
41,Abco,l,s,1,14.25,1.87,1.08
41,Abco,l,s,1,15.43,1.49,0.73
41,Abco,l,s,1,15.05,1.5,0.61
41,Abco,l,s,1,12.81,1.88,1.01
41,Abco,l,s,1,12.23,1.67,0.94
41,Abco,l,s,1,11.98,1.76,1.03
41,Abco,l,s,1,11.57,1.61,0.94
41,Abco,l,s,1,11.93,1.58,0.7
41,Abco,l,s,1,9.77,1.48,0.75
41,Abco,l,s,1,10,1.58,0.86
41,Abco,l,s,1,9.65,1.51,0.92
41,Abco,l,s,1,8.84,1.26,0.83
41,Abco,l,s,1,9.51,1.6,0.88
45,Abco,h,n,1,53.35,39.54,5.93
45,Abco,h,n,1,50.4,32.2,4.51
45,Abco,h,n,1,32.23,2,0.91
45,Abco,h,n,1,28.7,2.05,0.94
45,Abco,h,n,1,27.95,2.09,0.87
45,Abco,h,n,1,26.32,1.88,0.94
45,Abco,h,n,1,25.06,2.05,0.97
45,Abco,h,n,1,25.09,1.96,0.91
45,Abco,h,n,1,24.6,1.88,0.86
45,Abco,h,n,1,21.63,1.84,0.81
45,Abco,h,n,1,19.33,1.94,0.78
47,Abco,h,s,1,23.22,8.06,1.97
47,Abco,h,s,1,49.5,7.72,2.59
47,Abco,h,s,1,43.51,2.05,1.83
47,Abco,h,s,1,30.74,1.74,0.92
47,Abco,h,s,1,17.95,1.57,0.91
47,Abco,h,s,1,24.17,1.7,0.8
47,Abco,h,s,1,19.28,1.75,0.84
47,Abco,h,s,1,18.78,1.67,0.83
47,Abco,h,s,1,24.36,1.81,0.74
47,Abco,h,s,1,24.71,1.67,0.77
47,Abco,h,s,1,26.64,1.77,0.83
47,Abco,h,s,1,31.24,1.69,0.75
47,Abco,h,s,1,22.23,1.59,0.85
47,Abco,h,s,1,16.89,3.66,1.19
47,Abco,h,s,1,20.91,1.65,0.73
47,Abco,h,s,1,20.7,1.73,0.87
47,Abco,h,s,1,19.29,1.59,0.72
47,Abco,h,s,1,26.15,1.76,0.8
47,Abco,h,s,1,20.66,1.76,0.82
47,Abco,h,s,1,25.36,1.76,0.75
47,Abco,h,s,1,25.1,1.84,0.91
47,Abco,h,s,1,28.45,1.88,0.83
47,Abco,h,s,1,30.66,1.81,0.77
47,Abco,h,s,1,22.98,1.66,0.76
47,Abco,h,s,1,28.45,1.79,0.91
47,Abco,h,s,1,23.41,1.74,0.81
47,Abco,h,s,1,24.07,1.75,0.88
47,Abco,h,s,1,28.03,1.84,0.75
47,Abco,h,s,1,19.42,1.61,0.79
47,Abco,h,s,1,18.85,1.64,0.67
47,Abco,h,s,1,28.86,1.82,0.89
47,Abco,h,s,1,22.49,1.84,0.85
47,Abco,h,s,1,29.17,1.71,0.74
47,Abco,h,s,1,29.54,1.83,0.72
47,Abco,h,s,1,23.93,1.74,0.85
47,Abco,h,s,1,12.25,1.72,0.81
47,Abco,h,s,1,15.87,2.21,2.11
47,Abco,h,s,1,20.71,1.79,0.94
47,Abco,h,s,1,23.24,1.8,0.72
47,Abco,h,s,1,23.85,1.78,0.89
47,Abco,h,s,1,21.23,1.72,0.72
47,Abco,h,s,1,24.93,1.66,0.79
47,Abco,h,s,1,23.12,1.7,0.8
47,Abco,h,s,1,19.96,1.7,0.85
47,Abco,h,s,1,24.58,1.71,0.77
47,Abco,h,s,1,21.84,1.73,0.82
47,Abco,h,s,1,17.9,1.75,0.84
47,Abco,h,s,1,26.05,1.73,1.15
47,Abco,h,s,1,24.72,2.09,0.87
47,Abco,h,s,1,25.5,1.71,0.84
47,Abco,h,s,1,18.19,1.76,0.89
47,Abco,h,s,1,15.86,1.46,0.85
47,Abco,h,s,1,20.09,1.68,0.8
47,Abco,h,s,1,10.58,4.55,2.11
47,Abco,h,s,1,8.26,1.48,0.81
47,Abco,h,s,1,18.23,1.67,0.85
47,Abco,h,s,1,26.51,1.71,0.73
47,Abco,h,s,1,16.94,1.57,0.83
47,Abco,h,s,1,18.68,1.71,0.81
47,Abco,h,s,1,15.23,1.81,0.85
47,Abco,h,s,1,11.8,1.73,0.81
