"Plot Title: 1282996 "
"#","Time, GMT-05:00","K-Type, °C","Started","Button Down","Button Up","Host Connected","Stopped","End Of File"
47,05/26/15 12:05:24.208 PM,23.98,,,,,,
48,05/26/15 12:05:25.208 PM,24.31,,,,,,
49,05/26/15 12:05:26.208 PM,23.98,,,,,,
50,05/26/15 12:05:27.208 PM,23.98,,,,,,
51,05/26/15 12:05:28.208 PM,23.98,,,,,,
52,05/26/15 12:05:29.208 PM,23.98,,,,,,
53,05/26/15 12:05:30.208 PM,23.98,,,,,,
54,05/26/15 12:05:31.208 PM,23.98,,,,,,
55,05/26/15 12:05:32.208 PM,24.31,,,,,,
56,05/26/15 12:05:33.208 PM,23.98,,,,,,
57,05/26/15 12:05:34.208 PM,23.98,,,,,,
58,05/26/15 12:05:35.208 PM,23.98,,,,,,
59,05/26/15 12:05:36.208 PM,23.98,,,,,,
60,05/26/15 12:05:37.208 PM,23.98,,,,,,
61,05/26/15 12:05:38.208 PM,23.98,,,,,,
62,05/26/15 12:05:39.208 PM,23.98,,,,,,
63,05/26/15 12:05:40.208 PM,23.98,,,,,,
64,05/26/15 12:05:41.208 PM,23.98,,,,,,
65,05/26/15 12:05:42.208 PM,23.98,,,,,,
66,05/26/15 12:05:43.208 PM,23.98,,,,,,
67,05/26/15 12:05:44.208 PM,23.98,,,,,,
68,05/26/15 12:05:45.208 PM,23.98,,,,,,
69,05/26/15 12:05:46.208 PM,23.98,,,,,,
70,05/26/15 12:05:47.208 PM,23.98,,,,,,
71,05/26/15 12:05:48.208 PM,23.98,,,,,,
72,05/26/15 12:05:49.208 PM,23.98,,,,,,
73,05/26/15 12:05:50.208 PM,23.98,,,,,,
74,05/26/15 12:05:51.208 PM,23.98,,,,,,
75,05/26/15 12:05:52.208 PM,23.98,,,,,,
76,05/26/15 12:05:53.208 PM,23.98,,,,,,
77,05/26/15 12:05:54.208 PM,23.98,,,,,,
78,05/26/15 12:05:55.208 PM,23.98,,,,,,
79,05/26/15 12:05:56.208 PM,23.98,,,,,,
80,05/26/15 12:05:57.208 PM,23.98,,,,,,
81,05/26/15 12:05:58.208 PM,23.98,,,,,,
82,05/26/15 12:05:59.208 PM,23.98,,,,,,
83,05/26/15 12:06:00.208 PM,23.98,,,,,,
84,05/26/15 12:06:01.208 PM,23.98,,,,,,
85,05/26/15 12:06:02.208 PM,23.98,,,,,,
86,05/26/15 12:06:03.208 PM,23.98,,,,,,
87,05/26/15 12:06:04.208 PM,23.98,,,,,,
88,05/26/15 12:06:05.208 PM,23.98,,,,,,
89,05/26/15 12:06:06.208 PM,23.98,,,,,,
90,05/26/15 12:06:07.208 PM,23.98,,,,,,
91,05/26/15 12:06:08.208 PM,23.98,,,,,,
92,05/26/15 12:06:09.208 PM,23.98,,,,,,
93,05/26/15 12:06:10.208 PM,23.98,,,,,,
94,05/26/15 12:06:11.208 PM,23.98,,,,,,
95,05/26/15 12:06:12.208 PM,23.98,,,,,,
96,05/26/15 12:06:13.208 PM,23.98,,,,,,
97,05/26/15 12:06:14.208 PM,23.98,,,,,,
98,05/26/15 12:06:15.208 PM,23.98,,,,,,
99,05/26/15 12:06:16.208 PM,23.98,,,,,,
100,05/26/15 12:06:17.208 PM,23.98,,,,,,
101,05/26/15 12:06:18.208 PM,23.98,,,,,,
102,05/26/15 12:06:19.208 PM,23.98,,,,,,
103,05/26/15 12:06:20.208 PM,23.98,,,,,,
104,05/26/15 12:06:21.208 PM,23.98,,,,,,
105,05/26/15 12:06:22.208 PM,23.98,,,,,,
106,05/26/15 12:06:23.208 PM,23.98,,,,,,
107,05/26/15 12:06:24.208 PM,23.98,,,,,,
108,05/26/15 12:06:25.208 PM,23.98,,,,,,
109,05/26/15 12:06:26.208 PM,23.98,,,,,,
110,05/26/15 12:06:27.208 PM,23.98,,,,,,
111,05/26/15 12:06:28.208 PM,23.98,,,,,,
112,05/26/15 12:06:29.208 PM,23.98,,,,,,
113,05/26/15 12:06:30.208 PM,23.98,,,,,,
114,05/26/15 12:06:31.208 PM,23.98,,,,,,
115,05/26/15 12:06:32.208 PM,23.98,,,,,,
116,05/26/15 12:06:33.208 PM,23.98,,,,,,
117,05/26/15 12:06:34.208 PM,23.98,,,,,,
118,05/26/15 12:06:35.208 PM,23.98,,,,,,
119,05/26/15 12:06:36.208 PM,23.64,,,,,,
120,05/26/15 12:06:37.208 PM,23.64,,,,,,
121,05/26/15 12:06:38.208 PM,23.98,,,,,,
122,05/26/15 12:06:39.208 PM,23.98,,,,,,
123,05/26/15 12:06:40.208 PM,23.64,,,,,,
124,05/26/15 12:06:41.208 PM,23.64,,,,,,
125,05/26/15 12:06:42.208 PM,23.64,,,,,,
126,05/26/15 12:06:43.208 PM,23.64,,,,,,
127,05/26/15 12:06:44.208 PM,23.98,,,,,,
128,05/26/15 12:06:45.208 PM,23.64,,,,,,
129,05/26/15 12:06:46.208 PM,23.64,,,,,,
130,05/26/15 12:06:47.208 PM,23.64,,,,,,
131,05/26/15 12:06:48.208 PM,23.64,,,,,,
132,05/26/15 12:06:49.208 PM,23.64,,,,,,
133,05/26/15 12:06:50.208 PM,23.64,,,,,,
134,05/26/15 12:06:51.208 PM,23.64,,,,,,
135,05/26/15 12:06:52.208 PM,23.64,,,,,,
136,05/26/15 12:06:53.208 PM,23.64,,,,,,
137,05/26/15 12:06:54.208 PM,23.64,,,,,,
138,05/26/15 12:06:55.208 PM,23.64,,,,,,
139,05/26/15 12:06:56.208 PM,23.64,,,,,,
140,05/26/15 12:06:57.208 PM,23.64,,,,,,
141,05/26/15 12:06:58.208 PM,23.64,,,,,,
142,05/26/15 12:06:59.208 PM,23.64,,,,,,
143,05/26/15 12:07:00.208 PM,23.64,,,,,,
144,05/26/15 12:07:01.208 PM,23.64,,,,,,
145,05/26/15 12:07:02.208 PM,23.98,,,,,,
146,05/26/15 12:07:03.208 PM,23.64,,,,,,
147,05/26/15 12:07:04.208 PM,23.64,,,,,,
148,05/26/15 12:07:05.208 PM,23.64,,,,,,
149,05/26/15 12:07:06.208 PM,23.64,,,,,,
150,05/26/15 12:07:07.208 PM,23.64,,,,,,
151,05/26/15 12:07:08.208 PM,23.64,,,,,,
152,05/26/15 12:07:09.208 PM,23.64,,,,,,
153,05/26/15 12:07:10.208 PM,23.64,,,,,,
154,05/26/15 12:07:11.208 PM,23.64,,,,,,
155,05/26/15 12:07:12.208 PM,23.64,,,,,,
156,05/26/15 12:07:13.208 PM,23.64,,,,,,
157,05/26/15 12:07:14.208 PM,23.64,,,,,,
158,05/26/15 12:07:15.208 PM,23.64,,,,,,
159,05/26/15 12:07:16.208 PM,23.64,,,,,,
160,05/26/15 12:07:17.208 PM,23.64,,,,,,
161,05/26/15 12:07:18.208 PM,23.64,,,,,,
162,05/26/15 12:07:19.208 PM,23.64,,,,,,
163,05/26/15 12:07:20.208 PM,23.64,,,,,,
164,05/26/15 12:07:21.208 PM,23.64,,,,,,
165,05/26/15 12:07:22.208 PM,23.64,,,,,,
166,05/26/15 12:07:23.208 PM,23.64,,,,,,
167,05/26/15 12:07:24.208 PM,23.64,,,,,,
168,05/26/15 12:07:25.208 PM,23.64,,,,,,
169,05/26/15 12:07:26.208 PM,23.64,,,,,,
170,05/26/15 12:07:27.208 PM,23.30,,,,,,
171,05/26/15 12:07:28.208 PM,23.64,,,,,,
172,05/26/15 12:07:29.208 PM,23.64,,,,,,
173,05/26/15 12:07:30.208 PM,23.64,,,,,,
174,05/26/15 12:07:31.208 PM,23.64,,,,,,
175,05/26/15 12:07:32.208 PM,23.30,,,,,,
176,05/26/15 12:07:33.208 PM,23.64,,,,,,
177,05/26/15 12:07:34.208 PM,23.30,,,,,,
178,05/26/15 12:07:35.208 PM,23.30,,,,,,
179,05/26/15 12:07:36.208 PM,23.64,,,,,,
180,05/26/15 12:07:37.208 PM,23.64,,,,,,
181,05/26/15 12:07:38.208 PM,23.30,,,,,,
182,05/26/15 12:07:39.208 PM,23.64,,,,,,
183,05/26/15 12:07:40.208 PM,23.30,,,,,,
184,05/26/15 12:07:41.208 PM,23.30,,,,,,
185,05/26/15 12:07:42.208 PM,23.30,,,,,,
186,05/26/15 12:07:43.208 PM,23.30,,,,,,
187,05/26/15 12:07:44.208 PM,22.97,,,,,,
188,05/26/15 12:07:45.208 PM,22.63,,,,,,
189,05/26/15 12:07:46.208 PM,22.29,,,,,,
190,05/26/15 12:07:47.208 PM,21.96,,,,,,
191,05/26/15 12:07:48.208 PM,21.96,,,,,,
192,05/26/15 12:07:49.208 PM,21.62,,,,,,
193,05/26/15 12:07:50.208 PM,21.62,,,,,,
194,05/26/15 12:07:51.208 PM,21.62,,,,,,
195,05/26/15 12:07:52.208 PM,21.62,,,,,,
196,05/26/15 12:07:53.208 PM,21.62,,,,,,
197,05/26/15 12:07:54.208 PM,21.28,,,,,,
198,05/26/15 12:07:55.208 PM,21.28,,,,,,
199,05/26/15 12:07:56.208 PM,21.28,,,,,,
200,05/26/15 12:07:57.208 PM,21.28,,,,,,
201,05/26/15 12:07:58.208 PM,21.28,,,,,,
202,05/26/15 12:07:59.208 PM,21.28,,,,,,
203,05/26/15 12:08:00.208 PM,21.28,,,,,,
204,05/26/15 12:08:01.208 PM,21.28,,,,,,
205,05/26/15 12:08:02.208 PM,21.28,,,,,,
206,05/26/15 12:08:03.208 PM,21.28,,,,,,
207,05/26/15 12:08:04.208 PM,21.28,,,,,,
208,05/26/15 12:08:05.208 PM,21.62,,,,,,
209,05/26/15 12:08:06.208 PM,21.28,,,,,,
210,05/26/15 12:08:07.208 PM,21.28,,,,,,
211,05/26/15 12:08:08.208 PM,21.28,,,,,,
212,05/26/15 12:08:09.208 PM,21.28,,,,,,
213,05/26/15 12:08:10.208 PM,21.28,,,,,,
214,05/26/15 12:08:11.208 PM,21.28,,,,,,
215,05/26/15 12:08:12.208 PM,21.28,,,,,,
216,05/26/15 12:08:13.208 PM,21.28,,,,,,
217,05/26/15 12:08:14.208 PM,21.28,,,,,,
218,05/26/15 12:08:15.208 PM,21.62,,,,,,
219,05/26/15 12:08:16.208 PM,21.28,,,,,,
220,05/26/15 12:08:17.208 PM,21.28,,,,,,
221,05/26/15 12:08:18.208 PM,21.28,,,,,,
222,05/26/15 12:08:19.208 PM,21.28,,,,,,
223,05/26/15 12:08:20.208 PM,21.28,,,,,,
224,05/26/15 12:08:21.208 PM,21.28,,,,,,
225,05/26/15 12:08:22.208 PM,21.28,,,,,,
226,05/26/15 12:08:23.208 PM,21.28,,,,,,
227,05/26/15 12:08:24.208 PM,21.62,,,,,,
228,05/26/15 12:08:25.208 PM,21.28,,,,,,
229,05/26/15 12:08:26.208 PM,21.28,,,,,,
230,05/26/15 12:08:27.208 PM,21.62,,,,,,
231,05/26/15 12:08:28.208 PM,21.62,,,,,,
232,05/26/15 12:08:29.208 PM,21.62,,,,,,
233,05/26/15 12:08:30.208 PM,21.62,,,,,,
234,05/26/15 12:08:31.208 PM,21.62,,,,,,
235,05/26/15 12:08:32.208 PM,21.62,,,,,,
236,05/26/15 12:08:33.208 PM,21.28,,,,,,
237,05/26/15 12:08:34.208 PM,21.62,,,,,,
238,05/26/15 12:08:35.208 PM,21.62,,,,,,
239,05/26/15 12:08:36.208 PM,21.62,,,,,,
240,05/26/15 12:08:37.208 PM,21.62,,,,,,
241,05/26/15 12:08:38.208 PM,21.62,,,,,,
242,05/26/15 12:08:39.208 PM,21.62,,,,,,
243,05/26/15 12:08:40.208 PM,21.62,,,,,,
244,05/26/15 12:08:41.208 PM,21.62,,,,,,
245,05/26/15 12:08:42.208 PM,21.62,,,,,,
246,05/26/15 12:08:43.208 PM,21.62,,,,,,
247,05/26/15 12:08:44.208 PM,21.62,,,,,,
248,05/26/15 12:08:45.208 PM,21.62,,,,,,
249,05/26/15 12:08:46.208 PM,21.62,,,,,,
250,05/26/15 12:08:47.208 PM,21.62,,,,,,
251,05/26/15 12:08:48.208 PM,21.62,,,,,,
252,05/26/15 12:08:49.208 PM,21.62,,,,,,
253,05/26/15 12:08:50.208 PM,21.62,,,,,,
254,05/26/15 12:08:51.208 PM,21.62,,,,,,
255,05/26/15 12:08:52.208 PM,21.62,,,,,,
256,05/26/15 12:08:53.208 PM,21.62,,,,,,
257,05/26/15 12:08:54.208 PM,21.96,,,,,,
258,05/26/15 12:08:55.208 PM,21.62,,,,,,
259,05/26/15 12:08:56.208 PM,21.62,,,,,,
260,05/26/15 12:08:57.208 PM,21.96,,,,,,
261,05/26/15 12:08:58.208 PM,21.96,,,,,,
262,05/26/15 12:08:59.208 PM,21.96,,,,,,
263,05/26/15 12:09:00.208 PM,21.96,,,,,,
264,05/26/15 12:09:01.208 PM,21.96,,,,,,
265,05/26/15 12:09:02.208 PM,21.96,,,,,,
266,05/26/15 12:09:03.208 PM,21.96,,,,,,
267,05/26/15 12:09:04.208 PM,21.96,,,,,,
268,05/26/15 12:09:05.208 PM,21.96,,,,,,
269,05/26/15 12:09:06.208 PM,21.96,,,,,,
270,05/26/15 12:09:07.208 PM,21.96,,,,,,
271,05/26/15 12:09:08.208 PM,21.96,,,,,,
272,05/26/15 12:09:09.208 PM,21.96,,,,,,
273,05/26/15 12:09:10.208 PM,21.96,,,,,,
274,05/26/15 12:09:11.208 PM,21.96,,,,,,
275,05/26/15 12:09:12.208 PM,21.96,,,,,,
276,05/26/15 12:09:13.208 PM,21.96,,,,,,
277,05/26/15 12:09:14.208 PM,21.96,,,,,,
278,05/26/15 12:09:15.208 PM,22.29,,,,,,
279,05/26/15 12:09:16.208 PM,21.96,,,,,,
280,05/26/15 12:09:17.208 PM,21.96,,,,,,
281,05/26/15 12:09:18.208 PM,22.29,,,,,,
282,05/26/15 12:09:19.208 PM,21.96,,,,,,
283,05/26/15 12:09:20.208 PM,21.96,,,,,,
284,05/26/15 12:09:21.208 PM,22.29,,,,,,
285,05/26/15 12:09:22.208 PM,22.29,,,,,,
286,05/26/15 12:09:23.208 PM,22.29,,,,,,
287,05/26/15 12:09:24.208 PM,21.96,,,,,,
288,05/26/15 12:09:25.208 PM,22.29,,,,,,
289,05/26/15 12:09:26.208 PM,22.29,,,,,,
290,05/26/15 12:09:27.208 PM,22.29,,,,,,
291,05/26/15 12:09:28.208 PM,22.29,,,,,,
292,05/26/15 12:09:29.208 PM,22.29,,,,,,
293,05/26/15 12:09:30.208 PM,22.29,,,,,,
294,05/26/15 12:09:31.208 PM,22.29,,,,,,
295,05/26/15 12:09:32.208 PM,22.29,,,,,,
296,05/26/15 12:09:33.208 PM,22.29,,,,,,
297,05/26/15 12:09:34.208 PM,22.29,,,,,,
298,05/26/15 12:09:35.208 PM,22.29,,,,,,
299,05/26/15 12:09:36.208 PM,22.29,,,,,,
300,05/26/15 12:09:37.208 PM,22.29,,,,,,
301,05/26/15 12:09:38.208 PM,22.29,,,,,,
302,05/26/15 12:09:39.208 PM,22.29,,,,,,
303,05/26/15 12:09:40.208 PM,22.29,,,,,,
304,05/26/15 12:09:41.208 PM,22.29,,,,,,
305,05/26/15 12:09:42.208 PM,22.29,,,,,,
306,05/26/15 12:09:43.208 PM,22.29,,,,,,
307,05/26/15 12:09:44.208 PM,22.63,,,,,,
308,05/26/15 12:09:45.208 PM,22.29,,,,,,
309,05/26/15 12:09:46.208 PM,22.29,,,,,,
310,05/26/15 12:09:47.208 PM,22.29,,,,,,
311,05/26/15 12:09:48.208 PM,22.29,,,,,,
312,05/26/15 12:09:49.208 PM,22.29,,,,,,
313,05/26/15 12:09:50.208 PM,22.29,,,,,,
314,05/26/15 12:09:51.208 PM,22.29,,,,,,
315,05/26/15 12:09:52.208 PM,22.29,,,,,,
316,05/26/15 12:09:53.208 PM,22.29,,,,,,
317,05/26/15 12:09:54.208 PM,22.29,,,,,,
318,05/26/15 12:09:55.208 PM,22.29,,,,,,
319,05/26/15 12:09:56.208 PM,22.29,,,,,,
320,05/26/15 12:09:57.208 PM,22.63,,,,,,
321,05/26/15 12:09:58.208 PM,22.63,,,,,,
322,05/26/15 12:09:59.208 PM,22.29,,,,,,
323,05/26/15 12:10:00.208 PM,22.63,,,,,,
324,05/26/15 12:10:01.208 PM,22.63,,,,,,
325,05/26/15 12:10:02.208 PM,22.29,,,,,,
326,05/26/15 12:10:03.208 PM,22.63,,,,,,
327,05/26/15 12:10:04.208 PM,22.29,,,,,,
328,05/26/15 12:10:05.208 PM,22.29,,,,,,
329,05/26/15 12:10:06.208 PM,22.29,,,,,,
330,05/26/15 12:10:07.208 PM,22.29,,,,,,
331,05/26/15 12:10:08.208 PM,22.63,,,,,,
332,05/26/15 12:10:09.208 PM,22.63,,,,,,
333,05/26/15 12:10:10.208 PM,22.63,,,,,,
334,05/26/15 12:10:11.208 PM,22.29,,,,,,
335,05/26/15 12:10:12.208 PM,22.29,,,,,,
336,05/26/15 12:10:13.208 PM,22.63,,,,,,
337,05/26/15 12:10:14.208 PM,22.63,,,,,,
338,05/26/15 12:10:15.208 PM,22.63,,,,,,
339,05/26/15 12:10:16.208 PM,22.63,,,,,,
340,05/26/15 12:10:17.208 PM,22.63,,,,,,
341,05/26/15 12:10:18.208 PM,22.63,,,,,,
342,05/26/15 12:10:19.208 PM,22.63,,,,,,
343,05/26/15 12:10:20.208 PM,22.63,,,,,,
344,05/26/15 12:10:21.208 PM,22.63,,,,,,
345,05/26/15 12:10:22.208 PM,22.63,,,,,,
346,05/26/15 12:10:23.208 PM,22.63,,,,,,
347,05/26/15 12:10:24.208 PM,22.63,,,,,,
348,05/26/15 12:10:25.208 PM,22.63,,,,,,
349,05/26/15 12:10:26.208 PM,22.63,,,,,,
350,05/26/15 12:10:27.208 PM,22.63,,,,,,
351,05/26/15 12:10:28.208 PM,22.63,,,,,,
352,05/26/15 12:10:29.208 PM,22.63,,,,,,
353,05/26/15 12:10:30.208 PM,22.63,,,,,,
354,05/26/15 12:10:31.208 PM,22.63,,,,,,
355,05/26/15 12:10:32.208 PM,22.63,,,,,,
356,05/26/15 12:10:33.208 PM,22.63,,,,,,
357,05/26/15 12:10:34.208 PM,22.63,,,,,,
358,05/26/15 12:10:35.208 PM,22.63,,,,,,
359,05/26/15 12:10:36.208 PM,22.63,,,,,,
360,05/26/15 12:10:37.208 PM,22.63,,,,,,
361,05/26/15 12:10:38.208 PM,22.63,,,,,,
362,05/26/15 12:10:39.208 PM,22.63,,,,,,
363,05/26/15 12:10:40.208 PM,22.63,,,,,,
364,05/26/15 12:10:41.208 PM,22.63,,,,,,
365,05/26/15 12:10:42.208 PM,22.63,,,,,,
366,05/26/15 12:10:43.208 PM,22.63,,,,,,
367,05/26/15 12:10:44.208 PM,22.63,,,,,,
368,05/26/15 12:10:45.208 PM,22.63,,,,,,
369,05/26/15 12:10:46.208 PM,22.63,,,,,,
370,05/26/15 12:10:47.208 PM,22.63,,,,,,
371,05/26/15 12:10:48.208 PM,22.63,,,,,,
372,05/26/15 12:10:49.208 PM,22.63,,,,,,
373,05/26/15 12:10:50.208 PM,22.63,,,,,,
374,05/26/15 12:10:51.208 PM,22.63,,,,,,
375,05/26/15 12:10:52.208 PM,22.63,,,,,,
376,05/26/15 12:10:53.208 PM,22.63,,,,,,
377,05/26/15 12:10:54.208 PM,22.63,,,,,,
378,05/26/15 12:10:55.208 PM,22.63,,,,,,
379,05/26/15 12:10:56.208 PM,22.63,,,,,,
380,05/26/15 12:10:57.208 PM,22.63,,,,,,
381,05/26/15 12:10:58.208 PM,22.63,,,,,,
382,05/26/15 12:10:59.208 PM,22.63,,,,,,
383,05/26/15 12:11:00.208 PM,22.63,,,,,,
384,05/26/15 12:11:01.208 PM,22.63,,,,,,
385,05/26/15 12:11:02.208 PM,22.63,,,,,,
386,05/26/15 12:11:03.208 PM,22.63,,,,,,
387,05/26/15 12:11:04.208 PM,22.63,,,,,,
388,05/26/15 12:11:05.208 PM,22.63,,,,,,
389,05/26/15 12:11:06.208 PM,22.63,,,,,,
390,05/26/15 12:11:07.208 PM,22.63,,,,,,
391,05/26/15 12:11:08.208 PM,22.63,,,,,,
392,05/26/15 12:11:09.208 PM,22.63,,,,,,
393,05/26/15 12:11:10.208 PM,22.63,,,,,,
394,05/26/15 12:11:11.208 PM,22.63,,,,,,
395,05/26/15 12:11:12.208 PM,22.63,,,,,,
396,05/26/15 12:11:13.208 PM,22.63,,,,,,
397,05/26/15 12:11:14.208 PM,22.63,,,,,,
398,05/26/15 12:11:15.208 PM,22.63,,,,,,
399,05/26/15 12:11:16.208 PM,22.63,,,,,,
400,05/26/15 12:11:17.208 PM,22.63,,,,,,
401,05/26/15 12:11:18.208 PM,22.63,,,,,,
402,05/26/15 12:11:19.208 PM,22.63,,,,,,
403,05/26/15 12:11:20.208 PM,22.97,,,,,,
404,05/26/15 12:11:21.208 PM,22.63,,,,,,
405,05/26/15 12:11:22.208 PM,22.63,,,,,,
406,05/26/15 12:11:23.208 PM,22.63,,,,,,
407,05/26/15 12:11:24.208 PM,22.63,,,,,,
408,05/26/15 12:11:25.208 PM,22.63,,,,,,
409,05/26/15 12:11:26.208 PM,22.63,,,,,,
410,05/26/15 12:11:27.208 PM,22.97,,,,,,
411,05/26/15 12:11:28.208 PM,22.63,,,,,,
412,05/26/15 12:11:29.208 PM,22.63,,,,,,
413,05/26/15 12:11:30.208 PM,22.63,,,,,,
414,05/26/15 12:11:31.208 PM,22.63,,,,,,
415,05/26/15 12:11:32.208 PM,22.97,,,,,,
416,05/26/15 12:11:33.208 PM,22.63,,,,,,
417,05/26/15 12:11:34.208 PM,22.63,,,,,,
418,05/26/15 12:11:35.208 PM,22.63,,,,,,
419,05/26/15 12:11:36.208 PM,22.97,,,,,,
420,05/26/15 12:11:37.208 PM,22.63,,,,,,
421,05/26/15 12:11:38.208 PM,22.63,,,,,,
422,05/26/15 12:11:39.208 PM,22.97,,,,,,
423,05/26/15 12:11:40.208 PM,22.63,,,,,,
424,05/26/15 12:11:41.208 PM,22.63,,,,,,
425,05/26/15 12:11:42.208 PM,22.63,,,,,,
426,05/26/15 12:11:43.208 PM,22.63,,,,,,
427,05/26/15 12:11:44.208 PM,22.97,,,,,,
428,05/26/15 12:11:45.208 PM,22.63,,,,,,
429,05/26/15 12:11:46.208 PM,22.63,,,,,,
430,05/26/15 12:11:47.208 PM,22.63,,,,,,
431,05/26/15 12:11:48.208 PM,22.97,,,,,,
432,05/26/15 12:11:49.208 PM,22.97,,,,,,
433,05/26/15 12:11:50.208 PM,22.97,,,,,,
434,05/26/15 12:11:51.208 PM,22.97,,,,,,
435,05/26/15 12:11:52.208 PM,22.97,,,,,,
436,05/26/15 12:11:53.208 PM,22.97,,,,,,
437,05/26/15 12:11:54.208 PM,22.97,,,,,,
438,05/26/15 12:11:55.208 PM,22.97,,,,,,
439,05/26/15 12:11:56.208 PM,22.97,,,,,,
440,05/26/15 12:11:57.208 PM,22.97,,,,,,
441,05/26/15 12:11:58.208 PM,22.97,,,,,,
442,05/26/15 12:11:59.208 PM,22.97,,,,,,
443,05/26/15 12:12:00.208 PM,22.97,,,,,,
444,05/26/15 12:12:01.208 PM,22.97,,,,,,
445,05/26/15 12:12:02.208 PM,22.97,,,,,,
446,05/26/15 12:12:03.208 PM,22.97,,,,,,
447,05/26/15 12:12:04.208 PM,22.97,,,,,,
448,05/26/15 12:12:05.208 PM,22.97,,,,,,
449,05/26/15 12:12:06.208 PM,22.97,,,,,,
450,05/26/15 12:12:07.208 PM,22.97,,,,,,
451,05/26/15 12:12:08.208 PM,22.63,,,,,,
452,05/26/15 12:12:09.208 PM,22.97,,,,,,
453,05/26/15 12:12:10.208 PM,22.97,,,,,,
454,05/26/15 12:12:11.208 PM,22.97,,,,,,
455,05/26/15 12:12:12.208 PM,22.97,,,,,,
456,05/26/15 12:12:13.208 PM,22.97,,,,,,
457,05/26/15 12:12:14.208 PM,22.97,,,,,,
458,05/26/15 12:12:15.208 PM,22.97,,,,,,
459,05/26/15 12:12:16.208 PM,22.97,,,,,,
460,05/26/15 12:12:17.208 PM,22.97,,,,,,
461,05/26/15 12:12:18.208 PM,22.97,,,,,,
462,05/26/15 12:12:19.208 PM,22.97,,,,,,
463,05/26/15 12:12:20.208 PM,22.97,,,,,,
464,05/26/15 12:12:21.208 PM,22.97,,,,,,
465,05/26/15 12:12:22.208 PM,22.97,,,,,,
466,05/26/15 12:12:23.208 PM,22.97,,,,,,
467,05/26/15 12:12:24.208 PM,22.97,,,,,,
468,05/26/15 12:12:25.208 PM,22.97,,,,,,
469,05/26/15 12:12:26.208 PM,22.97,,,,,,
470,05/26/15 12:12:27.208 PM,22.97,,,,,,
471,05/26/15 12:12:28.208 PM,22.97,,,,,,
472,05/26/15 12:12:29.208 PM,22.97,,,,,,
473,05/26/15 12:12:30.208 PM,22.97,,,,,,
474,05/26/15 12:12:31.208 PM,22.97,,,,,,
475,05/26/15 12:12:32.208 PM,22.97,,,,,,
476,05/26/15 12:12:33.208 PM,22.97,,,,,,
477,05/26/15 12:12:34.208 PM,22.97,,,,,,
478,05/26/15 12:12:35.208 PM,22.97,,,,,,
