"Plot Title: Experiment "
"#","Time, GMT-05:00","K-Type, °C","Started","Host Connected","Stopped","End Of File"
1,07/18/16 11:40:46.488 AM,30.34,Logged,,,
2,07/18/16 11:40:47.488 AM,30.01,,,,
3,07/18/16 11:40:48.488 AM,30.34,,,,
4,07/18/16 11:40:49.488 AM,30.01,,,,
5,07/18/16 11:40:50.488 AM,30.01,,,,
6,07/18/16 11:40:51.488 AM,30.34,,,,
7,07/18/16 11:40:52.488 AM,30.01,,,,
8,07/18/16 11:40:53.488 AM,30.34,,,,
9,07/18/16 11:40:54.488 AM,30.34,,,,
10,07/18/16 11:40:55.488 AM,30.34,,,,
11,07/18/16 11:40:56.488 AM,30.01,,,,
12,07/18/16 11:40:57.488 AM,30.01,,,,
13,07/18/16 11:40:58.488 AM,30.01,,,,
14,07/18/16 11:40:59.488 AM,30.34,,,,
15,07/18/16 11:41:00.488 AM,30.34,,,,
16,07/18/16 11:41:01.488 AM,30.01,,,,
17,07/18/16 11:41:02.488 AM,30.34,,,,
18,07/18/16 11:41:03.488 AM,30.34,,,,
19,07/18/16 11:41:04.488 AM,30.34,,,,
20,07/18/16 11:41:05.488 AM,30.01,,,,
21,07/18/16 11:41:06.488 AM,30.34,,,,
22,07/18/16 11:41:07.488 AM,30.34,,,,
23,07/18/16 11:41:08.488 AM,30.34,,,,
24,07/18/16 11:41:09.488 AM,30.34,,,,
25,07/18/16 11:41:10.488 AM,30.34,,,,
26,07/18/16 11:41:11.488 AM,30.34,,,,
27,07/18/16 11:41:12.488 AM,30.34,,,,
28,07/18/16 11:41:13.488 AM,30.34,,,,
29,07/18/16 11:41:14.488 AM,30.34,,,,
30,07/18/16 11:41:15.488 AM,30.34,,,,
31,07/18/16 11:41:16.488 AM,30.34,,,,
32,07/18/16 11:41:17.488 AM,30.34,,,,
33,07/18/16 11:41:18.488 AM,30.34,,,,
34,07/18/16 11:41:19.488 AM,30.34,,,,
35,07/18/16 11:41:20.488 AM,30.34,,,,
36,07/18/16 11:41:21.488 AM,30.34,,,,
37,07/18/16 11:41:22.488 AM,30.34,,,,
38,07/18/16 11:41:23.488 AM,30.34,,,,
39,07/18/16 11:41:24.488 AM,30.34,,,,
40,07/18/16 11:41:25.488 AM,30.34,,,,
41,07/18/16 11:41:26.488 AM,30.34,,,,
42,07/18/16 11:41:27.488 AM,30.34,,,,
43,07/18/16 11:41:28.488 AM,30.34,,,,
44,07/18/16 11:41:29.488 AM,30.34,,,,
45,07/18/16 11:41:30.488 AM,30.34,,,,
46,07/18/16 11:41:31.488 AM,30.34,,,,
47,07/18/16 11:41:32.488 AM,30.34,,,,
48,07/18/16 11:41:33.488 AM,30.34,,,,
49,07/18/16 11:41:34.488 AM,30.34,,,,
50,07/18/16 11:41:35.488 AM,30.34,,,,
51,07/18/16 11:41:36.488 AM,30.34,,,,
52,07/18/16 11:41:37.488 AM,30.34,,,,
53,07/18/16 11:41:38.488 AM,30.34,,,,
54,07/18/16 11:41:39.488 AM,30.34,,,,
55,07/18/16 11:41:40.488 AM,30.34,,,,
56,07/18/16 11:41:41.488 AM,30.34,,,,
57,07/18/16 11:41:42.488 AM,30.34,,,,
58,07/18/16 11:41:43.488 AM,30.34,,,,
59,07/18/16 11:41:44.488 AM,30.34,,,,
60,07/18/16 11:41:45.488 AM,30.34,,,,
61,07/18/16 11:41:46.488 AM,30.34,,,,
62,07/18/16 11:41:47.488 AM,30.34,,,,
63,07/18/16 11:41:48.488 AM,30.34,,,,
64,07/18/16 11:41:49.488 AM,30.34,,,,
65,07/18/16 11:41:50.488 AM,30.34,,,,
66,07/18/16 11:41:51.488 AM,30.34,,,,
67,07/18/16 11:41:52.488 AM,30.34,,,,
68,07/18/16 11:41:53.488 AM,30.34,,,,
69,07/18/16 11:41:54.488 AM,30.34,,,,
70,07/18/16 11:41:55.488 AM,30.34,,,,
71,07/18/16 11:41:56.488 AM,30.34,,,,
72,07/18/16 11:41:57.488 AM,30.34,,,,
73,07/18/16 11:41:58.488 AM,30.34,,,,
74,07/18/16 11:41:59.488 AM,30.34,,,,
75,07/18/16 11:42:00.488 AM,30.34,,,,
76,07/18/16 11:42:01.488 AM,30.34,,,,
77,07/18/16 11:42:02.488 AM,30.34,,,,
78,07/18/16 11:42:03.488 AM,30.34,,,,
79,07/18/16 11:42:04.488 AM,30.34,,,,
80,07/18/16 11:42:05.488 AM,30.34,,,,
81,07/18/16 11:42:06.488 AM,30.34,,,,
82,07/18/16 11:42:07.488 AM,30.34,,,,
83,07/18/16 11:42:08.488 AM,30.34,,,,
84,07/18/16 11:42:09.488 AM,30.34,,,,
85,07/18/16 11:42:10.488 AM,30.34,,,,
86,07/18/16 11:42:11.488 AM,30.34,,,,
87,07/18/16 11:42:12.488 AM,30.34,,,,
88,07/18/16 11:42:13.488 AM,30.34,,,,
89,07/18/16 11:42:14.488 AM,30.34,,,,
90,07/18/16 11:42:15.488 AM,30.34,,,,
91,07/18/16 11:42:16.488 AM,30.34,,,,
92,07/18/16 11:42:17.488 AM,30.34,,,,
93,07/18/16 11:42:18.488 AM,30.34,,,,
94,07/18/16 11:42:19.488 AM,30.34,,,,
95,07/18/16 11:42:20.488 AM,30.34,,,,
96,07/18/16 11:42:21.488 AM,30.34,,,,
97,07/18/16 11:42:22.488 AM,30.34,,,,
98,07/18/16 11:42:23.488 AM,30.34,,,,
99,07/18/16 11:42:24.488 AM,30.34,,,,
100,07/18/16 11:42:25.488 AM,30.34,,,,
101,07/18/16 11:42:26.488 AM,30.34,,,,
102,07/18/16 11:42:27.488 AM,30.34,,,,
103,07/18/16 11:42:28.488 AM,30.34,,,,
104,07/18/16 11:42:29.488 AM,30.34,,,,
105,07/18/16 11:42:30.488 AM,30.34,,,,
106,07/18/16 11:42:31.488 AM,30.34,,,,
107,07/18/16 11:42:32.488 AM,30.34,,,,
108,07/18/16 11:42:33.488 AM,30.34,,,,
109,07/18/16 11:42:34.488 AM,30.34,,,,
110,07/18/16 11:42:35.488 AM,30.34,,,,
111,07/18/16 11:42:36.488 AM,30.34,,,,
112,07/18/16 11:42:37.488 AM,30.34,,,,
113,07/18/16 11:42:38.488 AM,30.34,,,,
114,07/18/16 11:42:39.488 AM,30.34,,,,
115,07/18/16 11:42:40.488 AM,30.34,,,,
116,07/18/16 11:42:41.488 AM,30.34,,,,
117,07/18/16 11:42:42.488 AM,30.34,,,,
118,07/18/16 11:42:43.488 AM,30.34,,,,
119,07/18/16 11:42:44.488 AM,30.34,,,,
120,07/18/16 11:42:45.488 AM,30.34,,,,
121,07/18/16 11:42:46.488 AM,30.34,,,,
122,07/18/16 11:42:47.488 AM,30.34,,,,
123,07/18/16 11:42:48.488 AM,30.34,,,,
124,07/18/16 11:42:49.488 AM,30.34,,,,
125,07/18/16 11:42:50.488 AM,30.34,,,,
126,07/18/16 11:42:51.488 AM,30.34,,,,
127,07/18/16 11:42:52.488 AM,30.34,,,,
128,07/18/16 11:42:53.488 AM,30.34,,,,
129,07/18/16 11:42:54.488 AM,30.34,,,,
130,07/18/16 11:42:55.488 AM,30.34,,,,
131,07/18/16 11:42:56.488 AM,30.34,,,,
132,07/18/16 11:42:57.488 AM,30.34,,,,
133,07/18/16 11:42:58.488 AM,30.34,,,,
134,07/18/16 11:42:59.488 AM,30.34,,,,
135,07/18/16 11:43:00.488 AM,30.34,,,,
136,07/18/16 11:43:01.488 AM,30.34,,,,
137,07/18/16 11:43:02.488 AM,30.34,,,,
138,07/18/16 11:43:03.488 AM,30.34,,,,
139,07/18/16 11:43:04.488 AM,30.34,,,,
140,07/18/16 11:43:05.488 AM,30.34,,,,
141,07/18/16 11:43:06.488 AM,30.34,,,,
142,07/18/16 11:43:07.488 AM,30.34,,,,
143,07/18/16 11:43:08.488 AM,30.34,,,,
144,07/18/16 11:43:09.488 AM,30.34,,,,
145,07/18/16 11:43:10.488 AM,30.34,,,,
146,07/18/16 11:43:11.488 AM,30.34,,,,
147,07/18/16 11:43:12.488 AM,30.34,,,,
148,07/18/16 11:43:13.488 AM,30.34,,,,
149,07/18/16 11:43:14.488 AM,30.34,,,,
150,07/18/16 11:43:15.488 AM,30.34,,,,
151,07/18/16 11:43:16.488 AM,30.34,,,,
152,07/18/16 11:43:17.488 AM,30.34,,,,
153,07/18/16 11:43:18.488 AM,30.34,,,,
154,07/18/16 11:43:19.488 AM,30.34,,,,
155,07/18/16 11:43:20.488 AM,30.68,,,,
156,07/18/16 11:43:21.488 AM,30.68,,,,
157,07/18/16 11:43:22.488 AM,30.68,,,,
158,07/18/16 11:43:23.488 AM,30.68,,,,
159,07/18/16 11:43:24.488 AM,30.34,,,,
160,07/18/16 11:43:25.488 AM,30.68,,,,
161,07/18/16 11:43:26.488 AM,30.68,,,,
162,07/18/16 11:43:27.488 AM,30.34,,,,
163,07/18/16 11:43:28.488 AM,30.34,,,,
164,07/18/16 11:43:29.488 AM,30.34,,,,
165,07/18/16 11:43:30.488 AM,30.34,,,,
166,07/18/16 11:43:31.488 AM,30.34,,,,
167,07/18/16 11:43:32.488 AM,30.34,,,,
168,07/18/16 11:43:33.488 AM,30.34,,,,
169,07/18/16 11:43:34.488 AM,30.34,,,,
170,07/18/16 11:43:35.488 AM,30.34,,,,
171,07/18/16 11:43:36.488 AM,30.34,,,,
172,07/18/16 11:43:37.488 AM,30.34,,,,
173,07/18/16 11:43:38.488 AM,30.34,,,,
174,07/18/16 11:43:39.488 AM,30.34,,,,
175,07/18/16 11:43:40.488 AM,30.34,,,,
176,07/18/16 11:43:41.488 AM,30.34,,,,
177,07/18/16 11:43:42.488 AM,30.34,,,,
178,07/18/16 11:43:43.488 AM,30.34,,,,
179,07/18/16 11:43:44.488 AM,30.34,,,,
180,07/18/16 11:43:45.488 AM,30.34,,,,
181,07/18/16 11:43:46.488 AM,30.34,,,,
182,07/18/16 11:43:47.488 AM,30.34,,,,
183,07/18/16 11:43:48.488 AM,30.34,,,,
184,07/18/16 11:43:49.488 AM,30.34,,,,
185,07/18/16 11:43:50.488 AM,30.34,,,,
186,07/18/16 11:43:51.488 AM,30.34,,,,
187,07/18/16 11:43:52.488 AM,30.34,,,,
188,07/18/16 11:43:53.488 AM,30.34,,,,
189,07/18/16 11:43:54.488 AM,30.34,,,,
190,07/18/16 11:43:55.488 AM,30.34,,,,
191,07/18/16 11:43:56.488 AM,30.34,,,,
192,07/18/16 11:43:57.488 AM,30.34,,,,
193,07/18/16 11:43:58.488 AM,30.34,,,,
194,07/18/16 11:43:59.488 AM,30.34,,,,
195,07/18/16 11:44:00.488 AM,30.34,,,,
196,07/18/16 11:44:01.488 AM,30.34,,,,
197,07/18/16 11:44:02.488 AM,30.34,,,,
198,07/18/16 11:44:03.488 AM,30.34,,,,
199,07/18/16 11:44:04.488 AM,30.34,,,,
200,07/18/16 11:44:05.488 AM,30.34,,,,
201,07/18/16 11:44:06.488 AM,30.34,,,,
202,07/18/16 11:44:07.488 AM,30.34,,,,
203,07/18/16 11:44:08.488 AM,30.34,,,,
204,07/18/16 11:44:09.488 AM,30.34,,,,
205,07/18/16 11:44:10.488 AM,30.34,,,,
206,07/18/16 11:44:11.488 AM,30.34,,,,
207,07/18/16 11:44:12.488 AM,30.34,,,,
208,07/18/16 11:44:13.488 AM,30.34,,,,
209,07/18/16 11:44:14.488 AM,30.34,,,,
210,07/18/16 11:44:15.488 AM,30.34,,,,
211,07/18/16 11:44:16.488 AM,30.34,,,,
212,07/18/16 11:44:17.488 AM,30.34,,,,
213,07/18/16 11:44:18.488 AM,30.34,,,,
214,07/18/16 11:44:19.488 AM,30.34,,,,
215,07/18/16 11:44:20.488 AM,30.34,,,,
216,07/18/16 11:44:21.488 AM,30.34,,,,
217,07/18/16 11:44:22.488 AM,30.34,,,,
218,07/18/16 11:44:23.488 AM,30.34,,,,
219,07/18/16 11:44:24.488 AM,30.34,,,,
220,07/18/16 11:44:25.488 AM,30.34,,,,
221,07/18/16 11:44:26.488 AM,30.34,,,,
222,07/18/16 11:44:27.488 AM,30.34,,,,
223,07/18/16 11:44:28.488 AM,30.34,,,,
224,07/18/16 11:44:29.488 AM,30.34,,,,
225,07/18/16 11:44:30.488 AM,30.34,,,,
226,07/18/16 11:44:31.488 AM,30.34,,,,
227,07/18/16 11:44:32.488 AM,30.34,,,,
228,07/18/16 11:44:33.488 AM,30.34,,,,
229,07/18/16 11:44:34.488 AM,30.34,,,,
230,07/18/16 11:44:35.488 AM,30.34,,,,
231,07/18/16 11:44:36.488 AM,30.34,,,,
232,07/18/16 11:44:37.488 AM,30.34,,,,
233,07/18/16 11:44:38.488 AM,30.34,,,,
234,07/18/16 11:44:39.488 AM,30.34,,,,
235,07/18/16 11:44:40.488 AM,30.34,,,,
236,07/18/16 11:44:41.488 AM,30.34,,,,
237,07/18/16 11:44:42.488 AM,30.34,,,,
238,07/18/16 11:44:43.488 AM,30.34,,,,
239,07/18/16 11:44:44.488 AM,30.34,,,,
240,07/18/16 11:44:45.488 AM,30.34,,,,
241,07/18/16 11:44:46.488 AM,30.34,,,,
242,07/18/16 11:44:47.488 AM,30.34,,,,
243,07/18/16 11:44:48.488 AM,30.34,,,,
244,07/18/16 11:44:49.488 AM,30.34,,,,
245,07/18/16 11:44:50.488 AM,30.34,,,,
246,07/18/16 11:44:51.488 AM,30.34,,,,
247,07/18/16 11:44:52.488 AM,30.34,,,,
248,07/18/16 11:44:53.488 AM,30.34,,,,
249,07/18/16 11:44:54.488 AM,30.34,,,,
250,07/18/16 11:44:55.488 AM,30.34,,,,
251,07/18/16 11:44:56.488 AM,30.34,,,,
252,07/18/16 11:44:57.488 AM,30.34,,,,
253,07/18/16 11:44:58.488 AM,30.34,,,,
254,07/18/16 11:44:59.488 AM,30.34,,,,
255,07/18/16 11:45:00.488 AM,30.34,,,,
256,07/18/16 11:45:01.488 AM,30.34,,,,
257,07/18/16 11:45:02.488 AM,30.34,,,,
258,07/18/16 11:45:03.488 AM,30.34,,,,
259,07/18/16 11:45:04.488 AM,30.34,,,,
260,07/18/16 11:45:05.488 AM,30.34,,,,
261,07/18/16 11:45:06.488 AM,30.34,,,,
262,07/18/16 11:45:07.488 AM,30.34,,,,
263,07/18/16 11:45:08.488 AM,30.34,,,,
264,07/18/16 11:45:09.488 AM,30.34,,,,
265,07/18/16 11:45:10.488 AM,30.34,,,,
266,07/18/16 11:45:11.488 AM,30.34,,,,
267,07/18/16 11:45:12.488 AM,30.34,,,,
268,07/18/16 11:45:13.488 AM,30.34,,,,
269,07/18/16 11:45:14.488 AM,30.34,,,,
270,07/18/16 11:45:15.488 AM,30.34,,,,
271,07/18/16 11:45:16.488 AM,30.34,,,,
272,07/18/16 11:45:17.488 AM,30.34,,,,
273,07/18/16 11:45:18.488 AM,30.34,,,,
274,07/18/16 11:45:19.488 AM,30.34,,,,
275,07/18/16 11:45:20.488 AM,30.34,,,,
276,07/18/16 11:45:21.488 AM,30.34,,,,
277,07/18/16 11:45:22.488 AM,30.34,,,,
278,07/18/16 11:45:23.488 AM,30.34,,,,
279,07/18/16 11:45:24.488 AM,30.34,,,,
280,07/18/16 11:45:25.488 AM,30.34,,,,
281,07/18/16 11:45:26.488 AM,30.34,,,,
282,07/18/16 11:45:27.488 AM,30.34,,,,
283,07/18/16 11:45:28.488 AM,30.34,,,,
284,07/18/16 11:45:29.488 AM,30.34,,,,
285,07/18/16 11:45:30.488 AM,30.34,,,,
286,07/18/16 11:45:31.488 AM,30.34,,,,
287,07/18/16 11:45:32.488 AM,30.34,,,,
288,07/18/16 11:45:33.488 AM,30.34,,,,
289,07/18/16 11:45:34.488 AM,30.34,,,,
290,07/18/16 11:45:35.488 AM,30.34,,,,
291,07/18/16 11:45:36.488 AM,30.34,,,,
292,07/18/16 11:45:37.488 AM,30.34,,,,
293,07/18/16 11:45:38.488 AM,30.34,,,,
294,07/18/16 11:45:39.488 AM,30.34,,,,
295,07/18/16 11:45:40.488 AM,30.34,,,,
296,07/18/16 11:45:41.488 AM,30.34,,,,
297,07/18/16 11:45:42.488 AM,30.34,,,,
298,07/18/16 11:45:43.488 AM,30.34,,,,
299,07/18/16 11:45:44.488 AM,30.34,,,,
300,07/18/16 11:45:45.488 AM,30.34,,,,
301,07/18/16 11:45:46.488 AM,30.34,,,,
302,07/18/16 11:45:47.488 AM,30.34,,,,
303,07/18/16 11:45:48.488 AM,30.34,,,,
304,07/18/16 11:45:49.488 AM,30.34,,,,
305,07/18/16 11:45:50.488 AM,30.34,,,,
306,07/18/16 11:45:51.488 AM,30.34,,,,
307,07/18/16 11:45:52.488 AM,30.34,,,,
308,07/18/16 11:45:53.488 AM,30.34,,,,
309,07/18/16 11:45:54.488 AM,30.34,,,,
310,07/18/16 11:45:55.488 AM,30.34,,,,
311,07/18/16 11:45:56.488 AM,30.34,,,,
312,07/18/16 11:45:57.488 AM,30.34,,,,
313,07/18/16 11:45:58.488 AM,30.34,,,,
314,07/18/16 11:45:59.488 AM,30.34,,,,
315,07/18/16 11:46:00.488 AM,30.34,,,,
316,07/18/16 11:46:01.488 AM,30.34,,,,
317,07/18/16 11:46:02.488 AM,30.34,,,,
318,07/18/16 11:46:03.488 AM,30.34,,,,
319,07/18/16 11:46:04.488 AM,30.34,,,,
320,07/18/16 11:46:05.488 AM,30.34,,,,
321,07/18/16 11:46:06.488 AM,30.34,,,,
322,07/18/16 11:46:07.488 AM,30.34,,,,
323,07/18/16 11:46:08.488 AM,30.34,,,,
324,07/18/16 11:46:09.488 AM,30.34,,,,
325,07/18/16 11:46:10.488 AM,30.34,,,,
326,07/18/16 11:46:11.488 AM,30.34,,,,
327,07/18/16 11:46:12.488 AM,30.34,,,,
328,07/18/16 11:46:13.488 AM,30.34,,,,
329,07/18/16 11:46:14.488 AM,30.34,,,,
330,07/18/16 11:46:15.488 AM,30.34,,,,
331,07/18/16 11:46:16.488 AM,30.34,,,,
332,07/18/16 11:46:17.488 AM,30.34,,,,
333,07/18/16 11:46:18.488 AM,30.34,,,,
334,07/18/16 11:46:19.488 AM,30.34,,,,
335,07/18/16 11:46:20.488 AM,30.34,,,,
336,07/18/16 11:46:21.488 AM,30.34,,,,
337,07/18/16 11:46:22.488 AM,30.34,,,,
338,07/18/16 11:46:23.488 AM,30.34,,,,
339,07/18/16 11:46:24.488 AM,30.34,,,,
340,07/18/16 11:46:25.488 AM,30.34,,,,
341,07/18/16 11:46:26.488 AM,30.34,,,,
342,07/18/16 11:46:27.488 AM,30.34,,,,
343,07/18/16 11:46:28.488 AM,30.34,,,,
344,07/18/16 11:46:29.488 AM,30.34,,,,
345,07/18/16 11:46:30.488 AM,30.34,,,,
346,07/18/16 11:46:31.488 AM,30.34,,,,
347,07/18/16 11:46:32.488 AM,30.34,,,,
348,07/18/16 11:46:33.488 AM,30.34,,,,
349,07/18/16 11:46:34.488 AM,30.34,,,,
350,07/18/16 11:46:35.488 AM,30.34,,,,
351,07/18/16 11:46:36.488 AM,30.34,,,,
352,07/18/16 11:46:37.488 AM,30.34,,,,
353,07/18/16 11:46:38.488 AM,30.34,,,,
354,07/18/16 11:46:39.488 AM,30.34,,,,
355,07/18/16 11:46:40.488 AM,30.34,,,,
356,07/18/16 11:46:41.488 AM,30.34,,,,
357,07/18/16 11:46:42.488 AM,30.34,,,,
358,07/18/16 11:46:43.488 AM,30.34,,,,
359,07/18/16 11:46:44.488 AM,30.34,,,,
360,07/18/16 11:46:45.488 AM,30.34,,,,
361,07/18/16 11:46:46.488 AM,30.34,,,,
362,07/18/16 11:46:47.488 AM,30.34,,,,
363,07/18/16 11:46:48.488 AM,30.34,,,,
364,07/18/16 11:46:49.488 AM,30.34,,,,
365,07/18/16 11:46:50.488 AM,30.34,,,,
366,07/18/16 11:46:51.488 AM,30.34,,,,
367,07/18/16 11:46:52.488 AM,30.34,,,,
368,07/18/16 11:46:53.488 AM,30.34,,,,
369,07/18/16 11:46:54.488 AM,30.34,,,,
370,07/18/16 11:46:55.488 AM,30.34,,,,
371,07/18/16 11:46:56.488 AM,30.34,,,,
372,07/18/16 11:46:57.488 AM,30.34,,,,
373,07/18/16 11:46:58.488 AM,30.34,,,,
374,07/18/16 11:46:59.488 AM,30.34,,,,
375,07/18/16 11:47:00.488 AM,30.34,,,,
376,07/18/16 11:47:01.488 AM,30.34,,,,
377,07/18/16 11:47:02.488 AM,30.34,,,,
378,07/18/16 11:47:03.488 AM,30.34,,,,
379,07/18/16 11:47:04.488 AM,30.34,,,,
380,07/18/16 11:47:05.488 AM,30.34,,,,
381,07/18/16 11:47:06.488 AM,30.34,,,,
382,07/18/16 11:47:07.488 AM,30.34,,,,
383,07/18/16 11:47:08.488 AM,30.34,,,,
384,07/18/16 11:47:09.488 AM,30.34,,,,
385,07/18/16 11:47:10.488 AM,30.34,,,,
386,07/18/16 11:47:11.488 AM,30.34,,,,
387,07/18/16 11:47:12.488 AM,30.34,,,,
388,07/18/16 11:47:13.488 AM,30.34,,,,
389,07/18/16 11:47:14.488 AM,30.34,,,,
390,07/18/16 11:47:15.488 AM,30.34,,,,
391,07/18/16 11:47:16.488 AM,30.34,,,,
392,07/18/16 11:47:17.488 AM,30.34,,,,
393,07/18/16 11:47:18.488 AM,30.34,,,,
394,07/18/16 11:47:19.488 AM,30.34,,,,
395,07/18/16 11:47:20.488 AM,30.34,,,,
396,07/18/16 11:47:21.488 AM,30.34,,,,
397,07/18/16 11:47:22.488 AM,30.34,,,,
398,07/18/16 11:47:23.488 AM,30.34,,,,
399,07/18/16 11:47:24.488 AM,30.34,,,,
400,07/18/16 11:47:25.488 AM,30.34,,,,
401,07/18/16 11:47:26.488 AM,30.34,,,,
402,07/18/16 11:47:27.488 AM,30.34,,,,
403,07/18/16 11:47:28.488 AM,30.34,,,,
404,07/18/16 11:47:29.488 AM,30.34,,,,
405,07/18/16 11:47:30.488 AM,30.34,,,,
406,07/18/16 11:47:31.488 AM,30.34,,,,
407,07/18/16 11:47:32.488 AM,30.34,,,,
408,07/18/16 11:47:33.488 AM,30.34,,,,
409,07/18/16 11:47:34.488 AM,30.34,,,,
410,07/18/16 11:47:35.488 AM,30.34,,,,
411,07/18/16 11:47:36.488 AM,30.34,,,,
412,07/18/16 11:47:37.488 AM,30.34,,,,
413,07/18/16 11:47:38.488 AM,30.34,,,,
414,07/18/16 11:47:39.488 AM,30.34,,,,
415,07/18/16 11:47:40.488 AM,30.34,,,,
416,07/18/16 11:47:41.488 AM,30.34,,,,
417,07/18/16 11:47:42.488 AM,30.34,,,,
418,07/18/16 11:47:43.488 AM,30.34,,,,
419,07/18/16 11:47:44.488 AM,30.34,,,,
420,07/18/16 11:47:45.488 AM,30.34,,,,
421,07/18/16 11:47:46.488 AM,30.34,,,,
422,07/18/16 11:47:47.488 AM,30.34,,,,
423,07/18/16 11:47:48.488 AM,30.34,,,,
424,07/18/16 11:47:49.488 AM,30.34,,,,
425,07/18/16 11:47:50.488 AM,30.34,,,,
426,07/18/16 11:47:51.488 AM,30.34,,,,
427,07/18/16 11:47:52.488 AM,30.34,,,,
428,07/18/16 11:47:53.488 AM,30.34,,,,
429,07/18/16 11:47:54.488 AM,30.34,,,,
430,07/18/16 11:47:55.488 AM,30.34,,,,
431,07/18/16 11:47:56.488 AM,30.34,,,,
432,07/18/16 11:47:57.488 AM,30.34,,,,
433,07/18/16 11:47:58.488 AM,30.34,,,,
434,07/18/16 11:47:59.488 AM,30.34,,,,
435,07/18/16 11:48:00.488 AM,30.34,,,,
436,07/18/16 11:48:01.488 AM,30.34,,,,
437,07/18/16 11:48:02.488 AM,30.34,,,,
438,07/18/16 11:48:03.488 AM,30.34,,,,
439,07/18/16 11:48:04.488 AM,30.34,,,,
440,07/18/16 11:48:05.488 AM,30.34,,,,
441,07/18/16 11:48:06.488 AM,30.34,,,,
442,07/18/16 11:48:07.488 AM,30.34,,,,
443,07/18/16 11:48:08.488 AM,30.34,,,,
444,07/18/16 11:48:09.488 AM,30.34,,,,
445,07/18/16 11:48:10.488 AM,30.34,,,,
446,07/18/16 11:48:11.488 AM,30.34,,,,
447,07/18/16 11:48:12.488 AM,30.34,,,,
448,07/18/16 11:48:13.488 AM,30.34,,,,
449,07/18/16 11:48:14.488 AM,30.34,,,,
450,07/18/16 11:48:15.488 AM,30.34,,,,
451,07/18/16 11:48:16.488 AM,30.34,,,,
452,07/18/16 11:48:17.488 AM,30.34,,,,
453,07/18/16 11:48:18.488 AM,30.34,,,,
454,07/18/16 11:48:19.488 AM,30.34,,,,
