"Plot Title: Experiment "
"#","Time, GMT-05:00","K-Type, °C","Started","Host Connected","Stopped","End Of File"
1,07/07/16 10:45:55.056 AM,29.67,Logged,,,
2,07/07/16 10:45:56.056 AM,29.67,,,,
3,07/07/16 10:45:57.056 AM,29.67,,,,
4,07/07/16 10:45:58.056 AM,29.67,,,,
5,07/07/16 10:45:59.056 AM,29.67,,,,
6,07/07/16 10:46:00.056 AM,29.67,,,,
7,07/07/16 10:46:01.056 AM,29.67,,,,
8,07/07/16 10:46:02.056 AM,29.67,,,,
9,07/07/16 10:46:03.056 AM,29.67,,,,
10,07/07/16 10:46:04.056 AM,29.67,,,,
11,07/07/16 10:46:05.056 AM,29.67,,,,
12,07/07/16 10:46:06.056 AM,29.67,,,,
13,07/07/16 10:46:07.056 AM,29.67,,,,
14,07/07/16 10:46:08.056 AM,29.67,,,,
15,07/07/16 10:46:09.056 AM,29.67,,,,
16,07/07/16 10:46:10.056 AM,29.67,,,,
17,07/07/16 10:46:11.056 AM,29.67,,,,
18,07/07/16 10:46:12.056 AM,29.67,,,,
19,07/07/16 10:46:13.056 AM,29.67,,,,
20,07/07/16 10:46:14.056 AM,29.67,,,,
21,07/07/16 10:46:15.056 AM,29.67,,,,
22,07/07/16 10:46:16.056 AM,29.67,,,,
23,07/07/16 10:46:17.056 AM,29.67,,,,
24,07/07/16 10:46:18.056 AM,29.34,,,,
25,07/07/16 10:46:19.056 AM,29.67,,,,
26,07/07/16 10:46:20.056 AM,29.67,,,,
27,07/07/16 10:46:21.056 AM,29.34,,,,
28,07/07/16 10:46:22.056 AM,29.67,,,,
29,07/07/16 10:46:23.056 AM,29.34,,,,
30,07/07/16 10:46:24.056 AM,29.34,,,,
31,07/07/16 10:46:25.056 AM,29.67,,,,
32,07/07/16 10:46:26.056 AM,29.67,,,,
33,07/07/16 10:46:27.056 AM,29.67,,,,
34,07/07/16 10:46:28.056 AM,29.67,,,,
35,07/07/16 10:46:29.056 AM,29.67,,,,
36,07/07/16 10:46:30.056 AM,29.34,,,,
37,07/07/16 10:46:31.056 AM,29.67,,,,
38,07/07/16 10:46:32.056 AM,29.67,,,,
39,07/07/16 10:46:33.056 AM,29.67,,,,
40,07/07/16 10:46:34.056 AM,29.67,,,,
41,07/07/16 10:46:35.056 AM,29.67,,,,
42,07/07/16 10:46:36.056 AM,29.67,,,,
43,07/07/16 10:46:37.056 AM,29.34,,,,
44,07/07/16 10:46:38.056 AM,29.34,,,,
45,07/07/16 10:46:39.056 AM,29.67,,,,
46,07/07/16 10:46:40.056 AM,29.67,,,,
47,07/07/16 10:46:41.056 AM,29.67,,,,
48,07/07/16 10:46:42.056 AM,29.67,,,,
49,07/07/16 10:46:43.056 AM,29.67,,,,
50,07/07/16 10:46:44.056 AM,29.67,,,,
51,07/07/16 10:46:45.056 AM,29.67,,,,
52,07/07/16 10:46:46.056 AM,29.67,,,,
53,07/07/16 10:46:47.056 AM,29.67,,,,
54,07/07/16 10:46:48.056 AM,29.67,,,,
55,07/07/16 10:46:49.056 AM,29.67,,,,
56,07/07/16 10:46:50.056 AM,29.67,,,,
57,07/07/16 10:46:51.056 AM,29.67,,,,
58,07/07/16 10:46:52.056 AM,29.67,,,,
59,07/07/16 10:46:53.056 AM,29.67,,,,
60,07/07/16 10:46:54.056 AM,29.67,,,,
61,07/07/16 10:46:55.056 AM,29.67,,,,
62,07/07/16 10:46:56.056 AM,29.67,,,,
63,07/07/16 10:46:57.056 AM,29.67,,,,
64,07/07/16 10:46:58.056 AM,29.67,,,,
65,07/07/16 10:46:59.056 AM,29.67,,,,
