"Plot Title: 1283020 "
"#","Time, GMT-05:00","K-Type, °C","Started","Host Connected","Stopped","End Of File"
1,08/11/15 10:50:15.473 AM,29.01,Logged,,,
2,08/11/15 10:50:16.473 AM,28.67,,,,
3,08/11/15 10:50:17.473 AM,28.34,,,,
4,08/11/15 10:50:18.473 AM,28.67,,,,
5,08/11/15 10:50:19.473 AM,28.34,,,,
6,08/11/15 10:50:20.473 AM,28.34,,,,
7,08/11/15 10:50:21.473 AM,28.34,,,,
8,08/11/15 10:50:22.473 AM,28.34,,,,
9,08/11/15 10:50:23.473 AM,28.34,,,,
10,08/11/15 10:50:24.473 AM,28.34,,,,
11,08/11/15 10:50:25.473 AM,28.34,,,,
12,08/11/15 10:50:26.473 AM,28.34,,,,
13,08/11/15 10:50:27.473 AM,28.34,,,,
14,08/11/15 10:50:28.473 AM,28.34,,,,
15,08/11/15 10:50:29.473 AM,28.34,,,,
16,08/11/15 10:50:30.473 AM,28.34,,,,
17,08/11/15 10:50:31.473 AM,28.67,,,,
18,08/11/15 10:50:32.473 AM,28.34,,,,
19,08/11/15 10:50:33.473 AM,28.67,,,,
20,08/11/15 10:50:34.473 AM,28.67,,,,
21,08/11/15 10:50:35.473 AM,28.34,,,,
22,08/11/15 10:50:36.473 AM,28.34,,,,
23,08/11/15 10:50:37.473 AM,28.34,,,,
24,08/11/15 10:50:38.473 AM,28.34,,,,
25,08/11/15 10:50:39.473 AM,28.34,,,,
26,08/11/15 10:50:40.473 AM,28.34,,,,
27,08/11/15 10:50:41.473 AM,28.34,,,,
28,08/11/15 10:50:42.473 AM,28.34,,,,
29,08/11/15 10:50:43.473 AM,28.34,,,,
30,08/11/15 10:50:44.473 AM,28.34,,,,
31,08/11/15 10:50:45.473 AM,28.34,,,,
32,08/11/15 10:50:46.473 AM,28.34,,,,
33,08/11/15 10:50:47.473 AM,28.34,,,,
34,08/11/15 10:50:48.473 AM,28.34,,,,
35,08/11/15 10:50:49.473 AM,28.34,,,,
36,08/11/15 10:50:50.473 AM,28.34,,,,
37,08/11/15 10:50:51.473 AM,28.34,,,,
38,08/11/15 10:50:52.473 AM,28.34,,,,
39,08/11/15 10:50:53.473 AM,28.34,,,,
40,08/11/15 10:50:54.473 AM,28.34,,,,
41,08/11/15 10:50:55.473 AM,28.34,,,,
42,08/11/15 10:50:56.473 AM,28.34,,,,
43,08/11/15 10:50:57.473 AM,28.34,,,,
44,08/11/15 10:50:58.473 AM,28.34,,,,
45,08/11/15 10:50:59.473 AM,28.34,,,,
46,08/11/15 10:51:00.473 AM,28.34,,,,
47,08/11/15 10:51:01.473 AM,28.34,,,,
48,08/11/15 10:51:02.473 AM,28.34,,,,
49,08/11/15 10:51:03.473 AM,28.34,,,,
50,08/11/15 10:51:04.473 AM,28.34,,,,
51,08/11/15 10:51:05.473 AM,28.34,,,,
52,08/11/15 10:51:06.473 AM,28.34,,,,
53,08/11/15 10:51:07.473 AM,28.34,,,,
54,08/11/15 10:51:08.473 AM,28.34,,,,
55,08/11/15 10:51:09.473 AM,28.34,,,,
56,08/11/15 10:51:10.473 AM,28.34,,,,
57,08/11/15 10:51:11.473 AM,28.34,,,,
58,08/11/15 10:51:12.473 AM,28.34,,,,
59,08/11/15 10:51:13.473 AM,28.34,,,,
60,08/11/15 10:51:14.473 AM,28.34,,,,
61,08/11/15 10:51:15.473 AM,28.34,,,,
62,08/11/15 10:51:16.473 AM,28.34,,,,
63,08/11/15 10:51:17.473 AM,28.34,,,,
64,08/11/15 10:51:18.473 AM,28.34,,,,
65,08/11/15 10:51:19.473 AM,28.34,,,,
66,08/11/15 10:51:20.473 AM,28.34,,,,
67,08/11/15 10:51:21.473 AM,28.34,,,,
68,08/11/15 10:51:22.473 AM,28.34,,,,
69,08/11/15 10:51:23.473 AM,28.34,,,,
70,08/11/15 10:51:24.473 AM,28.34,,,,
71,08/11/15 10:51:25.473 AM,28.34,,,,
72,08/11/15 10:51:26.473 AM,28.34,,,,
73,08/11/15 10:51:27.473 AM,28.34,,,,
74,08/11/15 10:51:28.473 AM,28.34,,,,
75,08/11/15 10:51:29.473 AM,28.34,,,,
76,08/11/15 10:51:30.473 AM,28.00,,,,
77,08/11/15 10:51:31.473 AM,28.34,,,,
78,08/11/15 10:51:32.473 AM,28.34,,,,
79,08/11/15 10:51:33.473 AM,28.34,,,,
80,08/11/15 10:51:34.473 AM,28.34,,,,
81,08/11/15 10:51:35.473 AM,28.34,,,,
82,08/11/15 10:51:36.473 AM,28.34,,,,
83,08/11/15 10:51:37.473 AM,28.34,,,,
84,08/11/15 10:51:38.473 AM,28.34,,,,
85,08/11/15 10:51:39.473 AM,28.34,,,,
86,08/11/15 10:51:40.473 AM,28.34,,,,
87,08/11/15 10:51:41.473 AM,28.34,,,,
88,08/11/15 10:51:42.473 AM,28.34,,,,
89,08/11/15 10:51:43.473 AM,28.34,,,,
90,08/11/15 10:51:44.473 AM,28.34,,,,
91,08/11/15 10:51:45.473 AM,28.34,,,,
92,08/11/15 10:51:46.473 AM,28.34,,,,
93,08/11/15 10:51:47.473 AM,28.34,,,,
94,08/11/15 10:51:48.473 AM,28.34,,,,
95,08/11/15 10:51:49.473 AM,28.34,,,,
96,08/11/15 10:51:50.473 AM,28.34,,,,
97,08/11/15 10:51:51.473 AM,28.34,,,,
98,08/11/15 10:51:52.473 AM,28.34,,,,
99,08/11/15 10:51:53.473 AM,28.34,,,,
100,08/11/15 10:51:54.473 AM,28.34,,,,
101,08/11/15 10:51:55.473 AM,28.34,,,,
102,08/11/15 10:51:56.473 AM,28.34,,,,
103,08/11/15 10:51:57.473 AM,28.34,,,,
104,08/11/15 10:51:58.473 AM,28.34,,,,
105,08/11/15 10:51:59.473 AM,28.34,,,,
106,08/11/15 10:52:00.473 AM,28.00,,,,
107,08/11/15 10:52:01.473 AM,28.34,,,,
108,08/11/15 10:52:02.473 AM,28.34,,,,
109,08/11/15 10:52:03.473 AM,28.34,,,,
110,08/11/15 10:52:04.473 AM,28.34,,,,
111,08/11/15 10:52:05.473 AM,28.00,,,,
112,08/11/15 10:52:06.473 AM,28.34,,,,
113,08/11/15 10:52:07.473 AM,28.00,,,,
114,08/11/15 10:52:08.473 AM,28.34,,,,
115,08/11/15 10:52:09.473 AM,28.34,,,,
116,08/11/15 10:52:10.473 AM,28.34,,,,
117,08/11/15 10:52:11.473 AM,28.34,,,,
118,08/11/15 10:52:12.473 AM,28.34,,,,
119,08/11/15 10:52:13.473 AM,28.00,,,,
120,08/11/15 10:52:14.473 AM,28.34,,,,
121,08/11/15 10:52:15.473 AM,28.34,,,,
122,08/11/15 10:52:16.473 AM,28.00,,,,
123,08/11/15 10:52:17.473 AM,28.34,,,,
124,08/11/15 10:52:18.473 AM,28.34,,,,
125,08/11/15 10:52:19.473 AM,28.34,,,,
126,08/11/15 10:52:20.473 AM,28.34,,,,
127,08/11/15 10:52:21.473 AM,28.34,,,,
128,08/11/15 10:52:22.473 AM,28.34,,,,
129,08/11/15 10:52:23.473 AM,28.34,,,,
130,08/11/15 10:52:24.473 AM,28.34,,,,
131,08/11/15 10:52:25.473 AM,28.34,,,,
132,08/11/15 10:52:26.473 AM,28.34,,,,
133,08/11/15 10:52:27.473 AM,28.34,,,,
134,08/11/15 10:52:28.473 AM,28.34,,,,
135,08/11/15 10:52:29.473 AM,28.34,,,,
136,08/11/15 10:52:30.473 AM,28.34,,,,
137,08/11/15 10:52:31.473 AM,28.34,,,,
138,08/11/15 10:52:32.473 AM,28.34,,,,
139,08/11/15 10:52:33.473 AM,28.34,,,,
140,08/11/15 10:52:34.473 AM,28.34,,,,
141,08/11/15 10:52:35.473 AM,28.34,,,,
142,08/11/15 10:52:36.473 AM,28.34,,,,
143,08/11/15 10:52:37.473 AM,28.34,,,,
144,08/11/15 10:52:38.473 AM,28.34,,,,
145,08/11/15 10:52:39.473 AM,28.34,,,,
146,08/11/15 10:52:40.473 AM,28.34,,,,
147,08/11/15 10:52:41.473 AM,28.34,,,,
148,08/11/15 10:52:42.473 AM,28.34,,,,
149,08/11/15 10:52:43.473 AM,28.34,,,,
150,08/11/15 10:52:44.473 AM,28.34,,,,
151,08/11/15 10:52:45.473 AM,28.34,,,,
152,08/11/15 10:52:46.473 AM,28.34,,,,
153,08/11/15 10:52:47.473 AM,28.34,,,,
154,08/11/15 10:52:48.473 AM,28.34,,,,
155,08/11/15 10:52:49.473 AM,28.34,,,,
156,08/11/15 10:52:50.473 AM,28.34,,,,
157,08/11/15 10:52:51.473 AM,28.00,,,,
158,08/11/15 10:52:52.473 AM,28.00,,,,
159,08/11/15 10:52:53.473 AM,28.00,,,,
160,08/11/15 10:52:54.473 AM,28.34,,,,
161,08/11/15 10:52:55.473 AM,28.00,,,,
162,08/11/15 10:52:56.473 AM,28.34,,,,
